block,entry_ts,topology,challenge_status,R_challenge,flip_status,R_flip,hold_increment_R
2024,2024-03-05 10:27:00,NO_SAME_TARGET,CHALLENGE_OPENS,5.810582010581827,CHALLENGER_EARNED,3.609523809523671,-2.201058201058156
2024,2024-03-06 16:32:00,NO_SAME_TARGET,CHALLENGE_OPENS,1.899483055715132,CHALLENGER_EARNED,0.7047673750718026,-1.1947156806433294
2024,2024-03-12 16:09:00,SAME_NEAREST,CHALLENGE_OPENS,-0.2005851755526667,CHALLENGER_EARNED,-0.3101430429128852,-0.1095578673602185
2024,2024-03-18 00:00:00,SAME_NEAREST,CHALLENGE_OPENS,-0.3727454909819659,CHALLENGER_EARNED,-0.5415831663326843,-0.16883767535071842
2024,2024-03-18 03:22:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4337403889642619,CHALLENGER_EARNED,-0.5861601085481785,-0.15241971958391654
2024,2024-03-18 04:46:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4941414141414149,CHALLENGER_EARNED,-0.630303030303045,-0.13616161616163014
2024,2024-03-20 16:02:00,SAME_NEAREST,CHALLENGE_OPENS,0.1841584158415806,CHALLENGER_EARNED,10.705610561056014,10.521452145214434
2024,2024-03-20 20:05:00,SAME_NEAREST,CHALLENGE_OPENS,-0.2753246753246622,CHALLENGER_EARNED,6.625108225108249,6.900432900432912
2024,2024-03-20 20:54:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4464285714285679,CHALLENGER_EARNED,4.8247354497354,5.271164021163967
2024,2024-03-20 21:23:00,SAME_NEAREST,CHALLENGE_OPENS,-0.5359024119767076,CHALLENGER_EARNED,3.8832825062378458,4.419184918214554
2024,2024-03-21 00:15:00,NO_SAME_TARGET,CHALLENGE_OPENS,-0.6323303316494583,CHALLENGER_EARNED,2.868658027674041,3.5009883593234994
2024,2024-03-25 15:42:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,9.503605769230576,CHALLENGER_EARNED,8.753004807692113,-0.7506009615384635
2024,2024-03-26 11:13:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,11.422852983988555,CHALLENGER_EARNED,10.513828238719238,-0.909024745269317
2024,2024-03-28 07:43:00,SAME_NEAREST,CHALLENGE_OPENS,13.735351562500302,CHALLENGER_EARNED,12.515625000000252,-1.2197265625000497
2024,2024-03-28 07:50:00,SAME_NEAREST,CHALLENGE_OPENS,10.881102362204883,CHALLENGER_EARNED,9.89763779527572,-0.9834645669291628
2024,2024-03-28 12:41:00,SAME_NEAREST,CHALLENGE_OPENS,5.181482998771028,CHALLENGER_EARNED,4.669807455960691,-0.5116755428103366
2024,2024-03-28 18:38:00,NO_SAME_TARGET,CHALLENGE_OPENS,5.634634146341474,CHALLENGER_EARNED,5.025365853658536,-0.6092682926829385
2024,2024-04-02 12:31:00,NO_SAME_TARGET,CHALLENGE_OPENS,3.824552160168603,CHALLENGER_EARNED,3.1664910432033646,-0.6580611169652384
2024,2024-04-03 19:22:00,NO_SAME_TARGET,CHALLENGE_OPENS,2.1734204793028544,CHALLENGER_EARNED,1.629193899782143,-0.5442265795207115
2024,2024-04-05 17:24:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.863828662083552,CHALLENGER_EARNED,0.533580116340554,-0.330248545742998
2024,2024-04-17 19:45:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,-0.8437588451740752,CHALLENGER_EARNED,-0.922162468157374,-0.07840362298329884
2024,2024-04-22 06:01:00,SAME_NEAREST,CHALLENGE_OPENS,1.1600123800680928,CHALLENGER_EARNED,0.7660167130919233,-0.3939956669761695
2024,2024-04-22 09:47:00,SAME_NEAREST,CHALLENGE_OPENS,0.4708113804004122,CHALLENGER_EARNED,0.2025289778714355,-0.2682824025289767
2024,2024-04-23 04:36:00,SAME_NEAREST,CHALLENGE_OPENS,-0.1998985286656543,CHALLENGER_EARNED,-0.5228310502283128,-0.3229325215626585
2024,2024-04-23 04:37:00,SAME_NEAREST,CHALLENGE_OPENS,-0.2881967953058,CHALLENGER_EARNED,-0.5754908598510501,-0.2872940645452501
2024,2024-04-23 04:38:00,SAME_NEAREST,CHALLENGE_OPENS,-0.2987994664295253,CHALLENGER_EARNED,-0.5818141396176092,-0.2830146731880839
2024,2024-04-23 04:52:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4809084924292322,CHALLENGER_EARNED,-0.6904213298222535,-0.20951283739302123
2024,2024-04-30 07:30:00,SAME_NEAREST,CHALLENGE_OPENS,1.5098591549295577,CHALLENGER_EARNED,-0.2582159624413123,-1.76807511737087
2024,2024-04-30 09:07:00,SAME_NEAREST,CHALLENGE_OPENS,0.6219660194174751,CHALLENGER_EARNED,-0.5206310679611601,-1.1425970873786353
2024,2024-04-30 11:28:00,SAME_NEAREST,CHALLENGE_OPENS,0.1379310344827479,CHALLENGER_EARNED,-0.6636866751809275,-0.8016177096636754
2024,2024-04-30 15:30:00,SAME_NEAREST,CHALLENGE_OPENS,-0.1443661971831044,CHALLENGER_EARNED,-0.7471190781049926,-0.6027528809218882
2024,2024-04-30 21:55:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4042790283039874,CHALLENGER_EARNED,-0.8239358145754377,-0.41965678627145037
2024,2024-05-03 16:33:00,SAME_NEAREST,CHALLENGE_OPENS,-0.8583984375000067,SL,-1.0,-0.14160156249999334
2024,2024-05-03 16:34:00,SAME_NEAREST,CHALLENGE_OPENS,-0.8705357142857196,SL,-1.0,-0.12946428571428037
2024,2024-05-06 15:46:00,SAME_NEAREST,CHALLENGE_OPENS,-0.5017793594306003,CHALLENGER_EARNED,2.12866137421297,2.6304407336435705
2024,2024-05-09 15:31:00,SAME_NEAREST,CHALLENGE_OPENS,5.832428765264479,CHALLENGER_EARNED,5.745590230664769,-0.08683853459970958
2024,2024-05-09 15:34:00,SAME_NEAREST,CHALLENGE_OPENS,4.903282532239177,CHALLENGER_EARNED,4.828253223915628,-0.0750293083235487
2024,2024-05-09 17:08:00,SAME_NEAREST,CHALLENGE_OPENS,3.320463320463332,CHALLENGER_EARNED,3.265551265551288,-0.054912054912044095
2024,2024-05-09 17:09:00,SAME_NEAREST,CHALLENGE_OPENS,2.954063604240245,CHALLENGER_EARNED,2.9038084020415904,-0.05025520219865465
2024,2024-05-09 23:18:00,SAME_NEAREST,CHALLENGE_OPENS,1.5108451757666346,CHALLENGER_EARNED,1.478932934430316,-0.03191224133631865
2024,2024-05-10 04:03:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,1.194595772499462,CHALLENGER_EARNED,1.1667029853998816,-0.02789278709958043
2024,2024-05-17 16:02:00,SAME_NEAREST,CHALLENGE_OPENS,0.428632478632466,CHALLENGER_EARNED,0.3739316239316225,-0.054700854700843515
2024,2024-05-17 16:13:00,SAME_NEAREST,CHALLENGE_OPENS,0.1939285714285656,CHALLENGER_EARNED,0.1482142857142889,-0.04571428571427669
2024,2024-05-17 18:03:00,SAME_NEAREST,CHALLENGE_OPENS,-0.2384965831435132,CHALLENGER_EARNED,-0.2676537585421407,-0.029157175398627472
2024,2024-05-20 04:00:00,NO_SAME_TARGET,CHALLENGE_OPENS,-0.4196180555555575,CHALLENGER_EARNED,-0.4418402777777753,-0.022222222222217813
2024,2024-05-22 14:43:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,2.866568914956075,CHALLENGER_EARNED,2.326490713587553,-0.5400782013685217
2024,2024-05-23 04:26:00,SAME_NEAREST,CHALLENGE_OPENS,0.5834434169969167,CHALLENGER_EARNED,0.3401585204755669,-0.24328489652134982
2024,2024-05-23 04:27:00,SAME_NEAREST,CHALLENGE_OPENS,0.4862574912171851,CHALLENGER_EARNED,0.2579045257284549,-0.2283529654887302
2024,2024-05-23 16:50:00,SAME_NEAREST,CHALLENGE_OPENS,0.1391849529780597,CHALLENGER_EARNED,-0.2072100313479544,-0.3463949843260141
2024,2024-05-23 20:57:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4053410893707045,CHALLENGER_EARNED,-0.697514542570065,-0.29217345319936044
2024,2024-05-31 17:41:00,SAME_NEAREST,CHALLENGE_OPENS,-0.7292522596548847,CHALLENGER_EARNED,-0.9334428923582628,-0.20419063270337812
2024,2024-06-07 15:30:00,SAME_NEAREST,CHALLENGE_OPENS,0.0251179572578399,CHALLENGER_EARNED,-0.0598112683874541,-0.084929225645294
2024,2024-06-07 15:31:00,SAME_NEAREST,CHALLENGE_OPENS,0.0124725877192962,CHALLENGER_EARNED,-0.0714089912280706,-0.0838815789473668
2024,2024-06-07 16:56:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0888121376588165,CHALLENGER_EARNED,-0.1643024546688064,-0.07549031700998991
2024,2024-06-07 19:05:00,SAME_NEAREST,CHALLENGE_OPENS,-0.1212229359980973,CHALLENGER_EARNED,-0.1940280751843915,-0.0728051391862942
2024,2024-06-14 13:21:00,SAME_NEAREST,CHALLENGE_OPENS,-0.7213327563825176,CHALLENGER_EARNED,-0.430116832540026,0.2912159238424916
2024,2024-06-18 16:53:00,SAME_NEAREST,CHALLENGE_OPENS,-0.10173046670163,CHALLENGER_EARNED,-0.4682747771368628,-0.3665443104352328
2024,2024-06-18 16:59:00,SAME_NEAREST,CHALLENGE_OPENS,-0.184673964778684,CHALLENGER_EARNED,-0.5173726796763453,-0.33269871489766123
2024,2024-07-02 16:49:00,SAME_NEAREST,CHALLENGE_OPENS,1.245911949685524,CHALLENGER_EARNED,4.211320754716959,2.965408805031435
2024,2024-07-03 09:43:00,SAME_NEAREST,CHALLENGE_OPENS,1.7402206619859837,CHALLENGER_EARNED,6.469408224674152,4.729187562688168
2024,2024-07-03 09:55:00,SAME_NEAREST,CHALLENGE_OPENS,1.347079037800688,CHALLENGER_EARNED,5.397766323024108,4.05068728522342
2024,2024-07-03 09:57:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,1.1293842556508078,CHALLENGER_EARNED,4.8043647700701655,3.6749805144193575
2024,2024-07-05 15:31:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,-0.9424026330224806,SL,-1.0,-0.05759736697751938
2024,2024-07-10 09:50:00,SAME_NEAREST,CHALLENGE_OPENS,9.641737032568855,CHALLENGER_EARNED,3.589867310011853,-6.051869722557003
2024,2024-07-11 15:30:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,2.608463251670344,CHALLENGER_EARNED,0.3737193763919719,-2.2347438752783724
2024,2024-07-16 12:23:00,SAME_NEAREST,CHALLENGE_OPENS,0.8084815321477601,SL,-1.0,-1.80848153214776
2024,2024-07-16 17:54:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.0584467574059261,SL,-1.0,-1.0584467574059262
2024,2024-07-19 16:05:00,SAME_NEAREST,CHALLENGE_OPENS,-0.1578870567634631,CHALLENGER_EARNED,0.0674157303370768,0.22530278710053991
2024,2024-07-25 04:26:00,SAME_NEAREST,CHALLENGE_OPENS,0.2037037037036992,CHALLENGER_EARNED,-0.1931870141746736,-0.3968907178783728
2024,2024-07-25 04:38:00,SAME_NEAREST,CHALLENGE_OPENS,0.0948222083593248,CHALLENGER_EARNED,-0.2661676024121468,-0.36098981077147163
2024,2024-07-25 06:18:00,SAME_NEAREST,CHALLENGE_OPENS,-0.3027493606138068,SL,-1.0,-0.6972506393861932
2024,2024-07-30 16:33:00,SAME_NEAREST,CHALLENGE_OPENS,1.8840078973346328,CHALLENGER_EARNED,1.652023692003921,-0.23198420533071173
2024,2024-07-30 20:01:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,1.191672918229543,CHALLENGER_EARNED,1.0153788447111551,-0.17629407351838777
2024,2024-07-31 21:44:00,SAME_NEAREST,CHALLENGE_OPENS,0.196721311475419,CHALLENGER_EARNED,-0.1243169398907226,-0.3210382513661416
2024,2024-08-02 17:51:00,SAME_NEAREST,CHALLENGE_OPENS,0.4329530577894143,CHALLENGER_EARNED,0.2221806620534804,-0.2107723957359339
2024,2024-08-05 13:56:00,SAME_NEAREST,CHALLENGE_OPENS,0.0775161491977552,CHALLENGER_EARNED,-0.1573244425922112,-0.2348405917899664
2024,2024-08-05 14:46:00,SAME_NEAREST,CHALLENGE_OPENS,-0.3135536970662407,CHALLENGER_EARNED,-0.4631620868180056,-0.14960838975176488
2024,2024-08-05 15:21:00,SAME_NEAREST,CHALLENGE_OPENS,-0.3716125896220675,CHALLENGER_EARNED,-0.5085672621217692,-0.13695467249970167
2024,2024-08-05 15:24:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4203564622800133,CHALLENGER_EARNED,-0.5466875910772382,-0.1263311287972249
2024,2024-08-08 17:10:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,1.055409663865525,CHALLENGER_EARNED,0.5191701680672212,-0.5362394957983039
2024,2024-08-12 09:53:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,1.6267978803936205,CHALLENGER_EARNED,0.0809992429977411,-1.5457986373958794
2024,2024-08-12 18:14:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0130890052356021,SL,-1.0,-0.9869109947643979
2024,2024-08-16 15:51:00,SAME_NEAREST,CHALLENGE_OPENS,0.6133426475724721,CHALLENGER_EARNED,0.4778204680405094,-0.13552217953196272
2024,2024-08-16 15:53:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.4207936019686172,CHALLENGER_EARNED,0.3014457090126011,-0.11934789295601611
2024,2024-08-20 10:43:00,NO_SAME_TARGET,CHALLENGE_OPENS,-0.522076860179884,CHALLENGER_EARNED,-0.6807031888798064,-0.15862632869992244
2024,2024-08-26 10:31:00,SAME_NEAREST,CHALLENGE_OPENS,-0.9297153024911052,SL,-1.0,-0.07028469750889477
2024,2024-08-26 10:36:00,SAME_NEAREST,CHALLENGE_OPENS,-0.9342214820982532,SL,-1.0,-0.06577851790174682
2024,2024-08-30 17:05:00,SAME_NEAREST,CHALLENGE_OPENS,1.0338983050847457,CHALLENGER_EARNED,0.8081355932203439,-0.22576271186440178
2024,2024-08-30 18:06:00,SAME_NEAREST,CHALLENGE_OPENS,0.2858979854264935,CHALLENGER_EARNED,0.1431633090441558,-0.14273467638233767
2024,2024-09-02 05:07:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0985576923076854,CHALLENGER_EARNED,-0.1986177884615301,-0.10006009615384472
2024,2024-09-12 15:41:00,SAME_NEAREST,CHALLENGE_OPENS,2.5338842975206366,CHALLENGER_EARNED,1.7399449035812544,-0.7939393939393822
2024,2024-09-12 15:45:00,NO_SAME_TARGET,CHALLENGE_OPENS,2.1015473887814493,CHALLENGER_EARNED,1.4047388781431531,-0.6968085106382962
2024,2024-09-20 09:34:00,NO_SAME_TARGET,CHALLENGE_OPENS,3.569562377531015,CHALLENGER_EARNED,3.242325277596346,-0.32723709993466876
2024,2024-09-23 05:36:00,NO_SAME_TARGET,CHALLENGE_OPENS,1.2558340535868668,CHALLENGER_EARNED,1.0393258426966427,-0.2165082108902241
2024,2024-09-27 17:59:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4853988603988655,CHALLENGER_EARNED,-0.1153846153846079,0.3700142450142576
2024,2024-10-08 17:32:00,SAME_NEAREST,CHALLENGE_OPENS,0.010610840263834,CHALLENGER_EARNED,-0.8121594493834183,-0.8227702896472523
2024,2024-10-08 17:35:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0467946984041121,CHALLENGER_EARNED,-0.8228293210711329,-0.7760346226670208
2024,2024-10-11 16:40:00,SAME_NEAREST,CHALLENGE_OPENS,-0.5390113162596633,CHALLENGER_EARNED,-0.587254318046438,-0.048243001786774764
2024,2024-10-11 19:06:00,SAME_NEAREST,CHALLENGE_OPENS,-0.6683804627249277,CHALLENGER_EARNED,-0.7030848329048737,-0.03470437017994599
2024,2024-10-16 05:01:00,SAME_NEAREST,CHALLENGE_OPENS,2.959673959673957,CHALLENGER_EARNED,1.9412269412269456,-1.0184470184470116
2024,2024-10-16 08:53:00,SAME_NEAREST,CHALLENGE_OPENS,5.910122164048849,CHALLENGER_EARNED,3.838568935427584,-2.071553228621265
2024,2024-10-16 09:13:00,SAME_NEAREST,CHALLENGE_OPENS,4.51462395543171,CHALLENGER_EARNED,2.861420612813355,-1.653203342618355
2024,2024-10-16 09:14:00,SAME_NEAREST,CHALLENGE_OPENS,4.076282051281936,CHALLENGER_EARNED,2.554487179487114,-1.521794871794822
2024,2024-10-18 04:06:00,NO_SAME_TARGET,CHALLENGE_OPENS,5.247133757961851,CHALLENGER_EARNED,2.222929936305793,-3.0242038216560583
2024,2024-10-23 18:12:00,NO_OPPOSITE_TARGET,CHALLENGE_OPENS,-0.6561300519304576,CHALLENGER_EARNED,-0.7570557687965628,-0.10092571686610519
2024,2024-10-29 03:05:00,SAME_NEAREST,CHALLENGE_OPENS,2.898750000000007,CHALLENGER_EARNED,-0.2074999999999818,-3.1062499999999886
2024,2024-10-29 15:37:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.6625799573560603,CHALLENGER_EARNED,-0.6620469083155612,-1.3246268656716216
2024,2024-10-31 16:34:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0587592238316502,CHALLENGER_EARNED,4.064771795572544,4.1235310194041945
2024,2024-11-04 01:03:00,SAME_NEAREST,CHALLENGE_OPENS,-0.5415444770283515,CHALLENGER_EARNED,4.374714890843987,4.916259367872339
2024,2024-11-06 08:26:00,SAME_NEAREST,CHALLENGE_OPENS,4.292098962490031,CHALLENGER_EARNED,5.079808459696746,0.7877094972067153
2024,2024-11-06 08:29:00,SAME_NEAREST,CHALLENGE_OPENS,3.063112745097995,CHALLENGER_EARNED,3.667892156862702,0.604779411764707
2024,2024-11-06 08:35:00,SAME_NEAREST,CHALLENGE_OPENS,2.2393746946751274,CHALLENGER_EARNED,2.72154372252076,0.48216902784563276
2024,2024-11-06 15:30:00,SAME_NEAREST,CHALLENGE_OPENS,0.7946681792399316,CHALLENGER_EARNED,1.0745887691435083,0.2799205899035767
2024,2024-11-11 01:00:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,2.662599915860328,CHALLENGER_EARNED,3.49305847707195,0.8304585612116218
2024,2024-11-11 15:34:00,SAME_NEAREST,CHALLENGE_OPENS,0.8230143839899843,CHALLENGER_EARNED,1.440275171982487,0.6172607879925026
2024,2024-11-11 15:41:00,SAME_NEAREST,CHALLENGE_OPENS,0.5655209452201951,CHALLENGER_EARNED,1.0955961331901294,0.5300751879699342
2024,2024-11-12 09:24:00,SAME_NEAREST,CHALLENGE_OPENS,-0.6034550451511659,CHALLENGER_EARNED,0.171574401256374,0.7750294464075399
2024,2024-11-13 18:34:00,SAME_NEAREST,CHALLENGE_OPENS,0.4205092911218108,CHALLENGER_EARNED,-0.2625602202340029,-0.6830695113558136
2024,2024-11-13 18:57:00,SAME_NEAREST,CHALLENGE_OPENS,0.2169811320754779,CHALLENGER_EARNED,-0.3682193396226392,-0.5852004716981171
2024,2024-11-18 15:04:00,SAME_NEAREST,CHALLENGE_OPENS,5.159857904085301,CHALLENGER_EARNED,3.605683836589731,-1.5541740674955706
2024,2024-11-19 04:11:00,SAME_NEAREST,CHALLENGE_OPENS,1.715031315240103,CHALLENGER_EARNED,1.0300104384133757,-0.6850208768267274
2024,2024-11-20 16:35:00,SAME_NEAREST,CHALLENGE_OPENS,1.8547194432361649,CHALLENGER_EARNED,0.7129186602870684,-1.1418007829490966
2024,2024-11-22 02:23:00,SAME_NEAREST,CHALLENGE_OPENS,0.8982772764561634,SL,-1.0,-1.8982772764561635
2024,2024-11-22 03:00:00,SAME_NEAREST,CHALLENGE_OPENS,0.6493228795438556,SL,-1.0,-1.6493228795438557
2024,2024-11-22 11:38:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4592194437952817,SL,-1.0,-0.5407805562047183
2024,2024-11-25 16:15:00,SAME_NEAREST,CHALLENGE_OPENS,0.5345788266142272,CHALLENGER_EARNED,0.2799082268108827,-0.2546705998033445
2024,2024-11-25 20:21:00,SAME_NEAREST,CHALLENGE_OPENS,-0.330090141651169,CHALLENGER_EARNED,-0.4412648447560481,-0.11117470310487909
2024,2024-12-03 15:54:00,SAME_NEAREST,CHALLENGE_OPENS,-0.9359410430839192,SL,-1.0,-0.06405895691608077
2024,2024-12-06 03:08:00,SAME_NEAREST,CHALLENGE_OPENS,-0.7341470675796293,SL,-1.0,-0.26585293242037067
2024,2024-12-09 11:48:00,SAME_NEAREST,CHALLENGE_OPENS,0.9410919540230086,CHALLENGER_EARNED,-0.3318965517241356,-1.2729885057471442
2024,2024-12-09 11:50:00,SAME_NEAREST,CHALLENGE_OPENS,0.7941567065073174,CHALLENGER_EARNED,-0.3824701195219119,-1.1766268260292292
2024,2024-12-09 16:00:00,OPPOSITE_NEAREST,CHALLENGE_OPENS,0.2769376181474487,CHALLENGER_EARNED,-0.5604914933837456,-0.8374291115311943
2024,2024-12-10 12:52:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0659563673262394,SL,-1.0,-0.9340436326737606
2024,2024-12-17 08:23:00,SAME_NEAREST,CHALLENGE_OPENS,2.193644488579919,CHALLENGER_EARNED,1.663356504468692,-0.5302879841112271
2024,2024-12-17 10:57:00,SAME_NEAREST,CHALLENGE_OPENS,1.1283917935142316,CHALLENGER_EARNED,0.7749834546657801,-0.35340833884845146
2024,2024-12-18 18:49:00,SAME_NEAREST,CHALLENGE_OPENS,0.4052567237163849,CHALLENGER_EARNED,0.0788508557457184,-0.3264058679706665
2024,2024-12-18 21:05:00,SAME_NEAREST,CHALLENGE_OPENS,-0.0948818897637734,CHALLENGER_EARNED,-0.3051181102362194,-0.21023622047244597
2024,2024-12-18 21:47:00,SAME_NEAREST,CHALLENGE_OPENS,-0.3622746185852948,CHALLENGER_EARNED,-0.5104022191400832,-0.1481276005547884
2024,2024-12-18 21:57:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4800995024875598,CHALLENGER_EARNED,-0.60085933966531,-0.12075983717775024
2025H1,2025-01-08 16:13:00,SAME_NEAREST,CHALLENGE_OPENS,0.7878947368420948,CHALLENGER_EARNED,-0.028421052631577,-0.8163157894736718
2025H1,2025-01-08 16:32:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.7010515773660561,CHALLENGER_EARNED,-0.0756134201301842,-0.7766649974962403
2025H1,2025-01-09 13:27:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.6300617707618211,CHALLENGER_EARNED,-0.4344543582704088,-1.06451612903223
2025H1,2025-01-13 17:55:00,SAME_NEAREST,CHALLENGE_OPENS,-0.4183599419448392,SL,-1.0,-0.5816400580551608
2025H1,2025-01-16 02:23:00,NO_SAME_TARGET,CHALLENGE_OPENS,-0.3790511977454073,CHALLENGER_EARNED,10.358384217942724,10.737435415688132
2025H1,2025-01-21 03:41:00,SAME_NEAREST,CHALLENGE_OPENS,1.8530646515533529,CHALLENGER_EARNED,17.195633921074954,15.3425692695216
2025H1,2025-01-21 03:55:00,SAME_NEAREST,CHALLENGE_OPENS,1.188023180940089,CHALLENGER_EARNED,12.954282034771232,11.766258853831143
2025H1,2025-01-21 04:39:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.4877408056041944,CHALLENGER_EARNED,8.488178633975423,8.00043782837123
2025H1,2025-01-30 08:58:00,SAME_NEAREST,CHALLENGE_OPENS,1.143584993052334,CHALLENGER_EARNED,7.052802223251457,5.909217230199123
2025H1,2025-01-30 10:12:00,SAME_NEAREST,CHALLENGE_OPENS,1.4426727410782,CHALLENGER_EARNED,11.129840546696972,9.687167805618772
2025H1,2025-01-30 15:58:00,NO_SAME_TARGET,CHALLENGE_OPENS,0.1848987108655604,CHALLENGER_EARNED,4.883977900552466,4.6990791896869055
