decision_ts,entry_year,run_id,direction,run_seq,final_run_len,P_M,P_W,P_SUPPORT,SCORE,BIN,W,oracle_early_third,early_third_oracle,entry_px,h1_sl_m1,h1_risk_m1,natural_exit_time_m1,natural_child_pnl_m1,R_child
2025-06-25 08:00:00,2025,1654,UP,3,4,0.10309000445389024,0.35601563423719595,0.23269475561703856,0.008540282249844858,1,0.0,False,False,3327.66,3295.34,1.371283245429489,2025-06-25 16:00:00,-7.039999999999964,-0.21782178217821865
2025-06-25 12:00:00,2025,1654,UP,4,4,0.05672695762642738,0.3699229802768885,0.14065317929068788,0.0029515514413669037,1,0.0,False,False,3327.48,3325.78,0.07235016809091226,2025-06-25 12:00:00,-1.699999999999818,-1.0
2025-06-25 16:00:00,2025,1655,DOWN,1,1,0.30459082758201594,0.11760289551725085,0.563432461374922,0.020182580818468975,2,1.0,False,False,3320.62,3337.04,0.7008252904102887,2025-06-25 20:00:00,-14.340000000000146,-0.8733252131546944
2025-06-25 20:00:00,2025,1656,UP,1,5,0.6273781447323423,0.5467327844404349,0.8123161556701559,0.2786311023601986,3,3.0,True,True,3334.96,3311.95,0.9821548315734948,2025-06-26 16:00:00,-12.909999999999854,-0.561060408518024
2025-06-26 01:00:05,2025,1656,UP,2,5,0.28267828507993403,0.3347102069774882,0.46570383911781066,0.0440627118522494,2,1.0,False,False,3334.39,3311.95,0.9605945157464869,2025-06-26 16:00:00,-12.33999999999969,-0.5499108734402701
2025-06-26 04:00:00,2025,1656,UP,3,5,0.1304526626524988,0.46065007354626625,0.30134791394967325,0.018108908825142902,2,1.0,False,False,3334.12,3311.95,0.952325171839098,2025-06-26 16:00:00,-12.069999999999709,-0.5444294091113969
2025-06-26 08:00:00,2025,1656,UP,4,5,0.07057544153295767,0.44950553368164586,0.1602544943139228,0.005083921832498555,1,0.0,False,False,3334.12,3329.29,0.20794289403117705,2025-06-26 15:49:00,-4.829999999999927,-1.0
2025-06-26 12:00:00,2025,1656,UP,5,5,0.061075128838627896,0.5469446257350332,0.19702919183106035,0.006581703701172022,1,0.0,False,False,3348.31,3330.98,0.7467953383713531,2025-06-26 15:36:00,-17.329999999999927,-1.0
2025-06-26 16:00:00,2025,1657,DOWN,1,2,0.39174247477138674,0.18175521293083868,0.5992829136252747,0.042669684712820115,2,1.0,False,False,3322.05,3350.3,1.2162126639610054,2025-06-27 01:00:05,-5.960000000000036,-0.21097345132743492
2025-06-26 20:00:00,2025,1657,DOWN,2,2,0.09314175257905873,0.1806322345753691,0.3333856680344787,0.005609014800304928,1,0.0,False,False,3331.27,3350.3,0.8192631128066367,2025-06-27 01:00:05,3.2599999999997635,0.17130846032578714
2025-06-27 01:00:05,2025,1658,UP,1,1,0.38850814995053123,0.36132722224222397,0.3543000643414026,0.04973613660993833,2,1.0,False,False,3328.01,3309.97,0.7793580192897468,2025-06-27 04:00:00,-9.170000000000073,-0.5083148558758237
2025-06-27 04:00:00,2025,1659,DOWN,1,5,0.3332491863066173,0.17826672521278097,0.6756722525806863,0.0401398244289818,2,1.0,True,True,3318.84,3336.4,0.7601715296634326,2025-06-30 01:00:05,44.789999999999964,2.5506833712984114
2025-06-27 08:00:00,2025,1659,DOWN,2,5,0.2790639664307184,0.2978202147578207,0.5506876283214284,0.0457681391295287,2,1.0,False,False,3294.05,3336.4,1.829892330808314,2025-06-30 01:00:05,20.0,0.4722550177095642
2025-06-27 12:00:00,2025,1659,DOWN,3,5,0.06147251386698947,0.22575032274160772,0.2015338548338652,0.0027967739472304163,1,0.0,False,False,3289.42,3336.4,2.0319163831103033,2025-06-30 01:00:05,15.36999999999989,0.32716049382715806
2025-06-27 16:00:00,2025,1659,DOWN,4,5,0.03383838080589196,0.3037836449031532,0.1223159475906588,0.0012573524903777638,1,0.0,False,False,3270.11,3336.4,2.868203957988004,2025-06-30 01:00:05,-3.9400000000000546,-0.05943581233972027
2025-06-27 20:00:00,2025,1659,DOWN,5,5,0.0041447006168333226,0.26167204045370734,0.020332649296995062,2.2051820898860765e-05,0,0.0,False,False,3277.64,3336.4,2.5427002521537982,2025-06-30 01:00:05,3.5899999999996908,0.061095983662349855
2025-06-30 01:00:05,2025,1660,UP,1,1,0.45112519934889145,0.40528029583484076,0.9929539030473549,0.18154390116575905,3,3.0,False,False,3274.05,3255.93,0.7857434709860157,2025-06-30 01:22:00,-18.120000000000346,-1.0
2025-06-30 04:00:00,2025,1661,DOWN,1,1,0.23865179158966968,0.14022941080926943,0.0053709306351762175,0.00017974356529848416,0,0.0,False,False,3264.52,3281.44,0.7316647558629107,2025-06-30 05:09:00,-16.920000000000073,-1.0
2025-06-30 08:00:00,2025,1662,UP,1,2,0.5372749471733077,0.44195606771344786,0.6015341081241602,0.1428354306842693,3,3.0,False,False,3285.73,3259.51,1.1328317529983705,2025-06-30 16:00:00,-3.6799999999998363,-0.14035087719297729
2025-06-30 12:00:00,2025,1662,UP,2,2,0.17876815330349113,0.4028387427929189,0.2902159290427348,0.020899824130641963,2,1.0,False,False,3289.31,3259.51,1.2909184194400398,2025-06-30 16:00:00,-7.2599999999997635,-0.2436241610738198
2025-06-30 16:00:00,2025,1663,DOWN,1,1,0.34299469236197666,0.14468786585134694,0.918333625349862,0.045574298975191795,2,1.0,False,False,3282.05,3296.76,0.638533861711452,2025-06-30 19:50:00,-14.710000000000036,-1.0
2025-06-30 20:00:00,2025,1664,UP,1,7,0.5135668024429092,0.41285384142693426,0.14863362328604798,0.03151449392358965,2,1.0,True,True,3297.46,3274.55,0.9953128840856613,2025-07-02 01:00:05,40.55000000000018,1.7699694456569375
2025-07-01 01:00:05,2025,1664,UP,2,7,0.2439568024820328,0.41541589922717725,0.07095992693220585,0.007191329801444355,1,0.0,True,True,3303.84,3274.55,1.274197886062317,2025-07-02 01:00:05,34.17000000000007,1.1666097644247222
2025-07-01 04:00:00,2025,1664,UP,3,7,0.1390452537217999,0.4618441213423665,0.04418953368615101,0.0028377295822976955,1,0.0,False,False,3314.93,3274.55,1.761026770885614,2025-07-02 01:00:05,23.080000000000382,0.5715700842001135
2025-07-01 08:00:00,2025,1664,UP,4,7,0.05196119269317829,0.3968387400553475,0.018780846232718723,0.0003872650729296736,0,0.0,False,False,3323.11,3274.55,2.1248825275195404,2025-07-02 01:00:05,14.900000000000091,0.30683690280066117
2025-07-01 12:00:00,2025,1664,UP,5,7,0.01995348552542534,0.4071331659503575,0.012184460807691954,9.898321781484085e-05,0,0.0,False,False,3339.76,3274.55,2.8557928819572034,2025-07-02 01:00:05,-1.75,-0.026836374789142754
2025-07-01 16:00:00,2025,1664,UP,6,7,0.005940634556318954,0.46867900466955953,0.00514057248374532,1.4312642489803821e-05,0,0.0,False,False,3354.74,3274.55,3.5145295415473985,2025-07-02 01:00:05,-16.729999999999563,-0.20862950492579682
2025-07-01 20:00:00,2025,1664,UP,7,7,0.0008266054078090354,0.3490947291224366,0.00037602484922752015,1.0850708077209395e-07,0,0.0,False,False,3341.89,3274.55,2.9544583005895437,2025-07-02 01:00:05,-3.8799999999996544,-0.05761805761805275
2025-07-02 01:00:05,2025,1665,DOWN,1,4,0.24002260461914515,0.1795983706136862,0.3589620100908767,0.015474015406902054,2,1.0,True,True,3338.01,3357.91,0.876828303062244,2025-07-02 16:00:00,-8.849999999999909,-0.4447236180904558
2025-07-02 04:00:00,2025,1665,DOWN,2,4,0.10910674082482438,0.11977292081182257,0.204438167093738,0.002671604719938061,1,0.0,False,False,3338.96,3357.91,0.8374903162549839,2025-07-02 16:00:00,-7.900000000000091,-0.4168865435356289
2025-07-02 08:00:00,2025,1665,DOWN,3,4,0.054924411964883325,0.133504480357201,0.1415353921281218,0.0010378302118469703,1,0.0,False,False,3340.04,3344.99,0.2192110681861065,2025-07-02 13:37:00,-4.949999999999818,-1.0
2025-07-02 12:00:00,2025,1665,DOWN,4,4,0.03905205301146424,0.1694586461963473,0.07839550833418565,0.0005187985853726924,1,0.0,False,False,3333.49,3343.86,0.4599434710589823,2025-07-02 13:07:00,-10.370000000000346,-1.0
2025-07-02 16:00:00,2025,1666,UP,1,3,0.5168313483410163,0.317692500654136,0.6003963493021582,0.09858114403928243,3,3.0,True,True,3346.86,3327.53,0.8583060917352668,2025-07-03 04:00:00,-2.099999999999909,-0.10863942058975255
2025-07-02 20:00:00,2025,1666,UP,2,3,0.3514270079938682,0.46980435000269555,0.32403831287934665,0.053499353139314865,2,1.0,False,False,3348.9,3333.9,0.6672371200742496,2025-07-03 04:00:00,-4.139999999999873,-0.27599999999999153
2025-07-03 01:00:05,2025,1666,UP,3,3,0.2391259106209917,0.5407444860831251,0.35804097203330376,0.046296852248412325,2,1.0,False,False,3358.42,3333.9,1.0933231968678887,2025-07-03 04:00:00,-13.659999999999854,-0.5570962479608428
2025-07-03 04:00:00,2025,1667,DOWN,1,2,0.3728876076546333,0.21629938724648937,0.9591735445051485,0.07736248853927931,3,3.0,False,False,3344.76,3365.82,0.9390816584819482,2025-07-03 12:00:00,-11.58999999999969,-0.5503323836657037
2025-07-03 08:00:00,2025,1667,DOWN,2,2,0.10634653487511146,0.13398395839630453,0.3123721049044546,0.00445090568994622,1,0.0,False,False,3350.76,3365.82,0.6736156171263499,2025-07-03 12:00:00,-5.589999999999691,-0.3711819389110034
2025-07-03 12:00:00,2025,1668,UP,1,1,0.5057333314780412,0.3829193163784962,0.5923434485018672,0.114710306983931,3,3.0,False,False,3356.35,3341.87,0.6490999058830363,2025-07-03 15:30:00,-14.480000000000018,-1.0
2025-07-03 16:00:00,2025,1669,DOWN,1,4,0.2697305173005007,0.20390583453658034,0.6853507104022779,0.037694032908687655,2,1.0,True,True,3324.59,3363.66,1.741682947307982,2025-07-04 08:00:01,-16.4699999999998,-0.42155106219605637
2025-07-03 20:00:00,2025,1669,DOWN,2,4,0.040552954986569356,0.13485356447017083,0.25979395487903834,0.001420737936609085,1,0.0,False,False,3333.88,3363.66,1.329547913793164,2025-07-04 08:00:01,-7.179999999999836,-0.24110141034250832
2025-07-04 01:00:05,2025,1669,DOWN,3,4,0.036620565291330745,0.157631823543586,0.20097066651104256,0.001160116534184678,1,0.0,False,False,3325.55,3334.84,0.4160883724199757,2025-07-04 06:33:00,-9.289999999999964,-1.0
2025-07-04 04:00:00,2025,1669,DOWN,4,4,0.01397671021604298,0.11362525879699432,0.06038061667293375,9.589089904836882e-05,0,0.0,False,False,3328.95,3334.84,0.26471574277923277,2025-07-04 06:33:00,-5.890000000000327,-1.0
2025-07-04 08:00:01,2025,1670,UP,1,2,0.562342245642019,0.4804024696721381,0.6503672775257083,0.17569711259007287,3,3.0,False,False,3341.06,3323.46,0.7922236987043865,2025-07-04 16:00:00,-7.130000000000109,-0.40511363636364467
2025-07-04 12:00:00,2025,1670,UP,2,2,0.2969596544875051,0.3959270176327037,0.3077297802666358,0.03618112900080628,2,1.0,False,False,3343.0,3326.13,0.7619607627302885,2025-07-04 16:00:00,-9.070000000000164,-0.5376407824540737
2025-07-04 16:00:00,2025,1671,DOWN,1,6,0.3825773381009336,0.21666341706521794,0.9241984106872355,0.07660728071267103,3,3.0,True,True,3333.93,3345.01,0.5017668598217082,2025-07-07 20:00:00,6.399999999999636,0.5776173285198029
2025-07-07 01:00:05,2025,1671,DOWN,2,6,0.11771070145321275,0.1835956313991158,0.4216630612619033,0.0091126323339845,1,0.0,True,True,3334.42,3337.99,0.16227590869914105,2025-07-07 01:02:00,-3.569999999999709,-1.0
2025-07-07 04:00:00,2025,1671,DOWN,3,6,0.09101313817883304,0.2557423719830679,0.42273694889505153,0.00983958964471871,1,0.0,False,False,3326.55,3342.44,0.7225148800807578,2025-07-07 20:00:00,-0.9800000000000182,-0.061674008810574325
2025-07-07 08:00:00,2025,1671,DOWN,4,6,0.05412561664215327,0.21942849631473044,0.26360505199047113,0.003130758825300312,1,0.0,False,False,3307.75,3342.44,1.5771765638504627,2025-07-07 20:00:00,-19.7800000000002,-0.5701931392332132
2025-07-07 12:00:00,2025,1671,DOWN,5,6,0.009695460757839242,0.18631589566906148,0.07431898876256836,0.00013425119285920595,0,0.0,False,False,3310.09,3315.25,0.2350371827348307,2025-07-07 16:53:00,-5.1599999999998545,-1.0
2025-07-07 16:00:00,2025,1671,DOWN,6,6,0.00406164787543502,0.18760134198494255,0.03322199827621876,2.5314185697338727e-05,0,0.0,False,False,3309.56,3315.25,0.2595440340453669,2025-07-07 16:53:00,-5.690000000000055,-1.0
2025-07-07 20:00:00,2025,1672,UP,1,3,0.5830614179627839,0.4252274221056769,0.6305066020189447,0.15632383703929856,3,3.0,True,True,3327.53,3296.37,1.4213389931625677,2025-07-08 08:00:00,2.0599999999999454,0.06611039794608231
2025-07-08 01:00:05,2025,1672,UP,2,3,0.2813189407495663,0.48891699322572796,0.385320893945281,0.05299765636984037,2,1.0,False,False,3339.59,3296.37,1.975889283010336,2025-07-08 08:00:00,-10.0,-0.2313743637204984
2025-07-08 04:00:00,2025,1672,UP,3,3,0.09065786230353583,0.40087907207281104,0.12000580984905714,0.004361351912374594,1,0.0,False,False,3334.46,3296.37,1.7445706318671734,2025-07-08 08:00:00,-4.869999999999891,-0.12785508007350677
2025-07-08 08:00:00,2025,1673,DOWN,1,8,0.3155517968930104,0.15837443358798442,0.9626276646370421,0.04810764204260068,2,1.0,True,True,3329.59,3337.94,0.3835408660863434,2025-07-08 10:04:00,-8.349999999999909,-1.0
2025-07-08 12:00:00,2025,1673,DOWN,2,8,0.1381183512777893,0.18489373300617737,0.5341616426814978,0.013641002083719505,2,1.0,True,True,3323.66,3345.7,1.0138183158237954,2025-07-09 16:00:00,27.039999999999964,1.226860254083485
2025-07-08 16:00:00,2025,1673,DOWN,3,8,0.051152645826710176,0.1776206279699719,0.33985741793573365,0.0030878646580426807,1,0.0,False,False,3328.17,3339.4,0.5181326461802965,2025-07-09 16:00:00,31.550000000000182,2.8094390026714273
2025-07-08 20:00:00,2025,1673,DOWN,4,8,0.04668492722682587,0.22907204541426093,0.2642500531538158,0.002825946028624968,1,0.0,False,False,3300.5,3329.82,1.3459029863001073,2025-07-09 16:00:00,3.880000000000109,0.13233287858117623
2025-07-09 01:00:05,2025,1673,DOWN,5,8,0.00883643458036572,0.15941902514334455,0.06641680505812693,9.356107344115356e-05,0,0.0,False,False,3301.61,3310.35,0.4023026317548791,2025-07-09 16:00:00,4.9900000000002365,0.5709382151030161
2025-07-09 04:00:00,2025,1673,DOWN,6,8,0.0031529872097036267,0.17310018639777158,0.0206318387548977,1.126050011919109e-05,0,0.0,False,False,3307.11,3310.35,0.14955786489997366,2025-07-09 16:00:00,10.490000000000236,3.2376543209879456
2025-07-09 08:00:00,2025,1673,DOWN,7,8,0.002911884315346775,0.19245330808076258,0.021734738727609462,1.2180186036855705e-05,0,0.0,False,False,3293.9,3307.97,0.6493745974459687,2025-07-09 16:00:00,-2.7199999999998,-0.1933191186922428
2025-07-09 12:00:00,2025,1673,DOWN,8,8,0.001433693889079427,0.22118283343125583,0.012117447181558593,3.842545216747988e-06,0,0.0,False,False,3284.92,3297.75,0.5931449815930236,2025-07-09 16:00:00,-11.699999999999818,-0.911925175370217
2025-07-09 16:00:00,2025,1674,UP,1,7,0.5879015507106086,0.4373258666077281,0.9978480672294062,0.2565512834268596,3,3.0,True,True,3296.62,3282.66,0.6465985241339153,2025-07-10 20:00:00,18.43000000000029,1.32020057306592
2025-07-09 20:00:00,2025,1674,UP,2,7,0.35823593962604455,0.5028888967774782,0.6317960424071621,0.11381987437859108,3,3.0,True,True,3312.01,3283.21,1.3340323283000424,2025-07-10 20:00:00,3.0399999999999636,0.10555555555555363
2025-07-10 01:00:05,2025,1674,UP,3,7,0.11474603148994385,0.407269986676258,0.30361651335819967,0.014188793540203115,2,1.0,False,False,3313.65,3283.21,1.4146755905585593,2025-07-10 20:00:00,1.400000000000091,0.04599211563732222
2025-07-10 04:00:00,2025,1674,UP,4,7,0.05553568003845661,0.4825204626306649,0.21486562375749454,0.005757776041422793,1,0.0,False,False,3317.79,3283.21,1.6121642967797176,2025-07-10 20:00:00,-2.7399999999997817,-0.0792365529207573
2025-07-10 08:00:00,2025,1674,UP,5,7,0.022974960398937514,0.455880199222545,0.07490074896433734,0.0007844976758572376,1,0.0,False,False,3322.4,3283.21,1.831842275749397,2025-07-10 20:00:00,-7.349999999999909,-0.18754784383771111
2025-07-10 12:00:00,2025,1674,UP,6,7,0.01251020431856984,0.4154292373036031,0.05438984355662439,0.0002826697082395398,0,0.0,False,False,3328.83,3314.85,0.655346013817736,2025-07-10 16:57:00,-13.980000000000018,-1.0
2025-07-10 16:00:00,2025,1674,UP,7,7,0.004080736141652096,0.3624616783278926,0.01600247548326243,2.3669429044677664e-05,0,0.0,False,False,3323.97,3314.85,0.4285097448914598,2025-07-10 16:57:00,-9.11999999999989,-1.0
2025-07-10 20:00:00,2025,1675,DOWN,1,1,0.29672857415643944,0.16516561593455822,0.4834985660515489,0.02369595417876032,2,1.0,False,False,3315.05,3330.26,0.7150116873185431,2025-07-11 01:00:05,-9.299999999999727,-0.6114398422090536
2025-07-11 01:00:05,2025,1676,UP,1,8,0.606561707103034,0.511872716214437,0.8647620223270818,0.2684933782337057,3,3.0,True,True,3324.35,3310.01,0.675870299552309,2025-07-14 08:00:00,35.26999999999998,2.4595536959554214
2025-07-11 04:00:00,2025,1676,UP,2,8,0.3229559435358738,0.479693454880544,0.6778514303751352,0.10501264349466936,3,3.0,True,True,3330.7,3310.01,0.9769036976655922,2025-07-14 08:00:00,28.920000000000073,1.397776703721635
2025-07-11 08:00:00,2025,1676,UP,3,8,0.15708233805094943,0.5061389149804434,0.29431341552433815,0.02339953059124809,2,1.0,False,False,3332.1,3310.01,1.0458428322496038,2025-07-14 08:00:00,27.519999999999982,1.2458125848800528
2025-07-11 12:00:00,2025,1676,UP,4,8,0.07411132418941317,0.498807942137265,0.19076991328888487,0.007052251879213752,1,0.0,False,False,3333.25,3310.01,1.102740568549976,2025-07-14 08:00:00,26.36999999999989,1.13468158347677
2025-07-11 16:00:00,2025,1676,UP,5,8,0.08750262645832005,0.5584015918851485,0.2447240795316636,0.011957611530386141,2,1.0,False,False,3355.26,3331.12,1.1444756410844166,2025-07-14 08:00:00,4.359999999999673,0.18061309030652914
2025-07-11 20:00:00,2025,1676,UP,6,8,0.014444639061039717,0.5055711931500529,0.05686747849324846,0.0004152914468830799,0,0.0,False,False,3353.89,3331.12,1.0802531760932836,2025-07-14 08:00:00,5.730000000000018,0.2516469038208179
2025-07-14 01:00:05,2025,1676,UP,7,8,0.00696608471123211,0.5052078615810147,0.027103919234053694,9.538738565277793e-05,0,0.0,False,False,3364.1,3349.24,0.7069621743222941,2025-07-14 08:00:00,-4.480000000000018,-0.3014804845222059
2025-07-14 04:00:00,2025,1676,UP,8,8,0.005237807515654712,0.5964327748218508,0.023259679574088917,7.266324063030054e-05,0,0.0,False,False,3367.75,3349.24,0.8810829744124867,2025-07-14 08:00:00,-8.13000000000011,-0.4392220421393848
2025-07-14 08:00:00,2025,1677,DOWN,1,1,0.3086064754651602,0.20047681703325046,0.9973500835693542,0.06170449771103079,3,3.0,False,False,3359.62,3373.97,0.6839223687911966,2025-07-14 10:28:00,-14.349999999999909,-1.0
2025-07-14 12:00:00,2025,1678,UP,1,1,0.44811424168261593,0.32595010639957095,0.0037232102105659243,0.0005438228239068075,1,0.0,False,False,3366.26,3353.79,0.5942854991669295,2025-07-14 15:37:00,-12.470000000000255,-1.0
2025-07-14 16:00:00,2025,1679,DOWN,1,4,0.2939666532502674,0.1729060723921531,0.5601457578909157,0.028471435551916984,2,1.0,True,True,3350.06,3374.59,1.1677092946170369,2025-07-15 08:00:00,-10.269999999999982,-0.41867101508356697
2025-07-14 20:00:00,2025,1679,DOWN,2,4,0.08825087451196648,0.17606739604673052,0.3084628695345503,0.004792927429533683,1,0.0,False,False,3347.75,3374.59,1.2787067171433435,2025-07-15 08:00:00,-12.579999999999927,-0.46870342771981593
2025-07-15 01:00:05,2025,1679,DOWN,3,4,0.044404843500902166,0.15208097471918697,0.20291358208360835,0.0013703021804332923,1,0.0,False,False,3344.01,3351.65,0.36500666438206003,2025-07-15 05:21:00,-7.639999999999873,-1.0
2025-07-15 04:00:00,2025,1679,DOWN,4,4,0.014881049882957,0.1106269150355468,0.039472076101831385,6.498069375342682e-05,0,0.0,False,False,3347.63,3351.65,0.192717878655431,2025-07-15 05:21:00,-4.019999999999982,-1.0
2025-07-15 08:00:00,2025,1680,UP,1,2,0.6071233564411189,0.49235930318220156,0.7415315763888577,0.22166071936770063,3,3.0,False,False,3360.33,3341.25,0.9159861157093707,2025-07-15 16:00:00,-11.449999999999818,-0.6001048218029278
2025-07-15 12:00:00,2025,1680,UP,2,2,0.3058414652137544,0.4044662213941877,0.344853710189589,0.0426592804929464,2,1.0,False,False,3361.23,3341.25,0.9622238576820765,2025-07-15 16:00:00,-12.349999999999909,-0.618118118118113
2025-07-15 16:00:00,2025,1681,DOWN,1,4,0.2816588174007137,0.2086731888579001,0.5470485016454879,0.03215258071446012,2,1.0,True,True,3348.88,3366.3,0.8391322285364916,2025-07-16 08:00:00,10.470000000000255,0.601033295063158
2025-07-15 20:00:00,2025,1681,DOWN,2,4,0.15884366480405235,0.2404571190659536,0.49857340478887435,0.019043056077818234,2,1.0,False,False,3329.29,3366.3,1.7773578442670444,2025-07-16 08:00:00,-9.11999999999989,-0.24641988651715313
2025-07-16 01:00:05,2025,1681,DOWN,3,4,0.0350080669234482,0.21191903543803095,0.12784328933570394,0.0009484534822447737,1,0.0,False,False,3324.08,3331.92,0.3778925554206517,2025-07-16 03:33:00,-7.8400000000001455,-1.0
2025-07-16 04:00:00,2025,1681,DOWN,4,4,0.007449307722051269,0.1576538973773933,0.02704003325605137,3.1756150221036875e-05,0,0.0,False,False,3330.46,3366.3,1.7330157600280032,2025-07-16 08:00:00,-7.949999999999818,-0.22181919642856546
2025-07-16 08:00:00,2025,1682,UP,1,2,0.5142495407158149,0.4478837829295842,0.5584281354091426,0.12861941842608127,3,3.0,False,False,3338.41,3325.08,0.6458129142078002,2025-07-16 16:00:00,-3.8399999999996908,-0.2880720180044795
2025-07-16 12:00:00,2025,1682,UP,2,2,0.3204803774146801,0.43150291567162646,0.32559321309430295,0.04502570499401512,2,1.0,False,False,3342.18,3325.08,0.8315195478824121,2025-07-16 16:00:00,-7.609999999999673,-0.44502923976606507
2025-07-16 16:00:00,2025,1683,DOWN,1,1,0.3582663839927075,0.2141905450349265,0.9169975170294367,0.07036788793813016,3,3.0,False,False,3334.57,3343.01,0.4113481339634095,2025-07-16 18:01:00,-8.440000000000055,-1.0
2025-07-16 20:00:00,2025,1684,UP,1,2,0.3405692696235555,0.39796902719213595,0.10658867234698048,0.014446604525441503,2,1.0,False,False,3349.3,3319.63,1.4316833420450037,2025-07-17 04:00:00,-8.519999999999982,-0.2871587462082899
2025-07-17 01:00:05,2025,1684,UP,2,2,0.13279657080902452,0.34006082788727005,0.029814030667430443,0.0013463691816083647,1,0.0,False,False,3348.85,3319.63,1.41349468301374,2025-07-17 04:00:00,-8.069999999999709,-0.2761806981519426
2025-07-17 04:00:00,2025,1685,DOWN,1,4,0.247785893067897,0.18241753258669868,0.5042175900787672,0.022790882754957196,2,1.0,True,True,3340.78,3352.13,0.5502692169550361,2025-07-17 20:00:00,1.8100000000004002,0.15947136563880304
2025-07-17 08:00:00,2025,1685,DOWN,2,4,0.12142921007832541,0.1435188525427706,0.3887675094912006,0.006775199467743277,1,0.0,False,False,3342.66,3352.13,0.46064520160056116,2025-07-17 20:00:00,3.6900000000000546,0.38965153115099843
2025-07-17 12:00:00,2025,1685,DOWN,3,4,0.09889415684268056,0.18175494676710643,0.2506210265515559,0.0045047881962547946,1,0.0,False,False,3328.74,3344.69,0.7764362046367032,2025-07-17 20:00:00,-10.230000000000018,-0.6413793103448178
2025-07-17 16:00:00,2025,1685,DOWN,4,4,0.05808073679622997,0.23494765542345816,0.17170288791417074,0.0023430460933155225,1,0.0,False,False,3313.04,3344.69,1.5398041550100485,2025-07-17 20:00:00,-25.929999999999836,-0.8192733017377491
2025-07-17 20:00:00,2025,1686,UP,1,3,0.6462100583626711,0.5295775848495429,0.9909436923901037,0.33911912725703924,3,3.0,True,True,3338.97,3309.8,1.41602453423774,2025-07-18 08:00:00,-1.919999999999618,-0.06582104902295657
2025-07-18 01:00:05,2025,1686,UP,2,3,0.21809812225377842,0.44215470939329393,0.46015880052347846,0.04437454508624226,2,1.0,False,False,3341.98,3309.8,1.5685630223022557,2025-07-18 08:00:00,-4.929999999999836,-0.1532007458048434
2025-07-18 04:00:00,2025,1686,UP,3,3,0.09364671184785688,0.4156730811016112,0.2916986946823923,0.01135478510014687,2,1.0,False,False,3340.04,3309.8,1.479793493634927,2025-07-18 08:00:00,-2.9899999999997817,-0.09887566137565487
2025-07-18 08:00:00,2025,1687,DOWN,1,1,0.33892799034537785,0.17319494027695603,0.8650772380615958,0.05078056420640499,2,1.0,False,False,3337.05,3344.17,0.34937394845304004,2025-07-18 10:09:00,-7.119999999999891,-1.0
2025-07-18 12:00:00,2025,1688,UP,1,3,0.5095825210454104,0.4007658485052686,0.18172900173973372,0.03711329124903615,2,1.0,True,True,3347.77,3331.8,0.7840310362451886,2025-07-21 01:00:37,1.9699999999998,0.12335629304945676
2025-07-18 16:00:00,2025,1688,UP,2,3,0.31493299019913257,0.4069089087833807,0.11561499813617478,0.014815950949281263,2,1.0,False,False,3360.12,3331.8,1.3928487651588048,2025-07-21 01:00:37,-10.38000000000011,-0.3665254237288212
2025-07-18 20:00:00,2025,1688,UP,3,3,0.07518060586247086,0.4038669648047823,0.015976420908538326,0.00048509147854574545,1,0.0,False,False,3353.84,3331.8,1.087319683868139,2025-07-21 01:00:37,-4.100000000000364,-0.18602540834847417
2025-07-21 01:00:37,2025,1689,DOWN,1,2,0.30062607559029236,0.16679730936769585,0.4918891431463819,0.02466510253883987,2,1.0,False,False,3349.74,3361.22,0.5685615602084848,2025-07-21 08:00:00,-8.220000000000255,-0.716027874564481
2025-07-21 04:00:00,2025,1689,DOWN,2,2,0.1533935247801382,0.1345222651851438,0.2961611247836634,0.006111238732617477,1,0.0,False,False,3352.24,3361.22,0.4460445047941259,2025-07-21 08:00:00,-5.720000000000255,-0.6369710467706284
2025-07-21 08:00:00,2025,1690,UP,1,6,0.5144636162696484,0.4017249257173732,0.5443239498875455,0.11249698641755494,3,3.0,True,True,3357.96,3344.9,0.6508646009934195,2025-07-22 08:00:00,33.23000000000002,2.5444104134762755
2025-07-21 12:00:00,2025,1690,UP,2,6,0.3116068106459813,0.5384336132205174,0.3890198829061741,0.06526959293919847,3,3.0,True,True,3366.2,3350.63,0.7774686667903118,2025-07-22 08:00:00,24.990000000000236,1.6050096339114133
2025-07-21 16:00:00,2025,1690,UP,3,6,0.2426647270832245,0.5851158094011965,0.5264095821704505,0.07474330060403284,3,3.0,False,False,3387.49,3362.73,1.2343658326428788,2025-07-22 08:00:00,3.700000000000273,0.14943457189015785
2025-07-21 20:00:00,2025,1690,UP,4,6,0.07987201647393961,0.68724343770684,0.19643136707665365,0.010782416153073961,2,1.0,False,False,3395.79,3362.73,1.6491016685674578,2025-07-22 08:00:00,-4.599999999999909,-0.139140955837868
2025-07-22 01:00:05,2025,1690,UP,5,6,0.023088827456262145,0.6364283113674427,0.06453166055512079,0.0009482529661168844,1,0.0,False,False,3398.15,3391.42,0.3368019237069017,2025-07-22 03:04:00,-6.730000000000018,-1.0
2025-07-22 04:00:00,2025,1690,UP,6,6,0.008470603265030846,0.6361291347249578,0.01676628269906551,9.034339620886086e-05,0,0.0,False,False,3394.69,3362.73,1.6029108136949202,2025-07-22 08:00:00,-3.5,-0.10951188986232778
