row,time,deal,symbol,type,io,volume,price,order,commission,swap,profit,balance,comment
2038,2025.01.03 12:00:00,2,GOLD#,sell,in,0.01,2653.52,2,0.0,0.0,0.0,10000.0,V10_0
2039,2025.01.03 16:00:00,3,GOLD#,sell,in,0.01,2649.77,3,0.0,0.0,0.0,10000.0,V10_1
2040,2025.01.07 04:00:00,4,GOLD#,buy,in,0.01,2639.14,4,0.0,0.0,0.0,10000.0,V10_3
2041,2025.01.07 08:00:00,5,GOLD#,buy,in,0.01,2644.55,5,0.0,0.0,0.0,10000.0,V10_4
2042,2025.01.07 15:20:11,6,GOLD#,buy,out,0.01,2659.29,6,0.0,0.0,-9.52,9990.48,sl 2659.29
2043,2025.01.08 04:00:00,7,GOLD#,sell,in,0.01,2648.77,7,0.0,0.0,0.0,9990.48,V10_6
2044,2025.01.08 12:00:00,8,GOLD#,buy,out,0.01,2653.74,8,0.0,0.0,-4.97,9985.51,
2045,2025.01.08 12:00:00,9,GOLD#,buy,out,0.01,2653.74,9,0.0,0.0,-0.22,9985.29,
2046,2025.01.08 12:00:00,10,GOLD#,buy,in,0.03,2653.76,10,0.0,0.0,0.0,9985.29,V10_7
2047,2025.01.08 16:00:00,11,GOLD#,buy,in,0.03,2660.34,11,0.0,0.0,0.0,9985.29,V10_8
2048,2025.01.09 08:00:00,12,GOLD#,sell,out,0.03,2658.32,12,0.0,0.0,-6.06,9979.23,
2049,2025.01.09 08:00:00,13,GOLD#,sell,out,0.03,2658.31,13,0.0,0.0,13.65,9992.88,
2050,2025.01.09 08:00:01,14,GOLD#,sell,out,0.01,2658.31,14,0.0,0.0,13.76,10006.64,
2051,2025.01.09 08:00:01,15,GOLD#,sell,out,0.01,2658.32,15,0.0,0.0,19.18,10025.82,
2052,2025.01.09 08:00:01,16,GOLD#,sell,in,0.03,2658.32,16,0.0,0.0,0.0,10025.82,V10_9
2053,2025.01.09 08:33:18,17,GOLD#,buy,out,0.03,2662.19,17,0.0,0.0,-11.61,10014.21,sl 2662.15
2054,2025.01.13 04:00:00,18,GOLD#,sell,in,0.01,2685.49,18,0.0,0.0,0.0,10014.21,V10_10
2055,2025.01.14 04:00:00,19,GOLD#,buy,out,0.01,2670.9,19,0.0,0.0,14.59,10028.8,
2056,2025.01.14 04:00:00,20,GOLD#,buy,in,0.03,2670.91,20,0.0,0.0,0.0,10028.8,V10_11
2057,2025.01.14 08:00:00,21,GOLD#,buy,in,0.01,2668.9,21,0.0,0.0,0.0,10028.8,V10_12
2058,2025.01.14 12:00:00,22,GOLD#,sell,out,0.01,2667.3,22,0.0,0.0,-1.6,10027.2,
2059,2025.01.14 12:00:00,23,GOLD#,sell,out,0.03,2667.29,23,0.0,0.0,-10.86,10016.34,
2060,2025.01.14 12:00:00,24,GOLD#,sell,in,0.01,2667.29,24,0.0,0.0,0.0,10016.34,V10_13
2061,2025.01.14 16:00:00,25,GOLD#,sell,in,0.01,2662.86,25,0.0,0.0,0.0,10016.34,V10_14
2062,2025.01.14 20:00:00,26,GOLD#,buy,out,0.01,2669.11,26,0.0,0.0,-6.25,10010.09,
2063,2025.01.14 20:00:00,27,GOLD#,buy,out,0.01,2669.12,27,0.0,0.0,-1.83,10008.26,
2064,2025.01.14 20:00:00,28,GOLD#,buy,in,0.03,2669.13,28,0.0,0.0,0.0,10008.26,V10_15
2065,2025.01.15 08:00:00,29,GOLD#,buy,in,0.01,2679.47,29,0.0,0.0,0.0,10008.26,V10_17
2066,2025.01.16 08:00:00,30,GOLD#,sell,out,0.01,2694.74,30,0.0,0.0,15.27,10023.53,
2067,2025.01.16 08:00:00,31,GOLD#,sell,out,0.03,2694.74,31,0.0,0.0,76.83,10100.36,
2068,2025.01.16 08:00:00,32,GOLD#,sell,in,0.03,2694.68,32,0.0,0.0,0.0,10100.36,V10_18
2069,2025.01.16 10:18:57,33,GOLD#,buy,out,0.03,2702.31,33,0.0,0.0,-22.89,10077.47,sl 2702.21
2070,2025.01.17 04:00:00,34,GOLD#,sell,in,0.01,2714.59,34,0.0,0.0,0.0,10077.47,V10_19
2071,2025.01.17 12:00:00,35,GOLD#,sell,in,0.01,2704.68,35,0.0,0.0,0.0,10077.47,V10_20
2072,2025.01.17 18:51:13,36,GOLD#,buy,out,0.01,2717.32,36,0.0,0.0,-12.64,10064.83,sl 2717.29
2073,2025.01.17 20:00:00,37,GOLD#,buy,out,0.01,2712.71,37,0.0,0.0,1.88,10066.71,
2074,2025.01.17 20:00:00,38,GOLD#,buy,in,0.03,2712.7,38,0.0,0.0,0.0,10066.71,V10_21
2075,2025.01.17 22:00:41,39,GOLD#,sell,out,0.03,2702.67,39,0.0,0.0,-30.09,10036.62,sl 2702.69
2076,2025.01.20 04:00:00,40,GOLD#,sell,in,0.01,2693.64,40,0.0,0.0,0.0,10036.62,V10_23
2077,2025.01.20 08:00:00,41,GOLD#,buy,out,0.01,2707.53,41,0.0,0.0,-13.89,10022.73,
2078,2025.01.20 08:00:00,42,GOLD#,buy,in,0.03,2707.41,42,0.0,0.0,0.0,10022.73,V10_24
2079,2025.01.20 12:00:00,43,GOLD#,buy,in,0.01,2706.43,43,0.0,0.0,0.0,10022.73,V10_25
2080,2025.01.20 15:36:12,44,GOLD#,sell,out,0.01,2702.71,44,0.0,0.0,-3.72,10019.01,sl 2702.77
2081,2025.01.20 16:00:00,45,GOLD#,buy,in,0.01,2705.43,45,0.0,0.0,0.0,10019.01,V10_26
2082,2025.01.22 20:00:00,46,GOLD#,sell,out,0.01,2756.47,46,0.0,0.0,51.04,10070.05,
2083,2025.01.22 20:00:00,47,GOLD#,sell,out,0.03,2756.47,47,0.0,0.0,147.18,10217.23,
2084,2025.01.22 20:00:00,48,GOLD#,sell,in,0.03,2756.47,48,0.0,0.0,0.0,10217.23,V10_27
2085,2025.01.23 04:00:00,49,GOLD#,sell,in,0.01,2752.6,49,0.0,0.0,0.0,10217.23,V10_28
2086,2025.01.23 20:00:00,50,GOLD#,buy,out,0.01,2757.82,50,0.0,0.0,-5.22,10212.01,
2087,2025.01.23 20:00:00,51,GOLD#,buy,out,0.03,2757.76,51,0.0,0.0,-3.87,10208.14,
2088,2025.01.23 20:00:00,52,GOLD#,buy,in,0.03,2757.75,52,0.0,0.0,0.0,10208.14,V10_29
2089,2025.01.24 04:00:00,53,GOLD#,buy,in,0.01,2762.51,53,0.0,0.0,0.0,10208.14,V10_31
2090,2025.01.24 20:00:00,54,GOLD#,sell,out,0.01,2773.34,54,0.0,0.0,10.83,10218.97,
2091,2025.01.24 20:00:00,55,GOLD#,sell,out,0.03,2773.34,55,0.0,0.0,46.77,10265.74,
2092,2025.01.24 20:00:01,56,GOLD#,sell,in,0.03,2773.09,56,0.0,0.0,0.0,10265.74,V10_32
2093,2025.01.27 16:00:00,57,GOLD#,buy,out,0.03,2757.23,57,0.0,0.0,47.58,10313.32,
2094,2025.01.27 16:00:00,58,GOLD#,buy,in,0.01,2757.24,58,0.0,0.0,0.0,10313.32,V10_34
2095,2025.01.27 16:31:04,59,GOLD#,sell,out,0.01,2746.56,59,0.0,0.0,-10.68,10302.64,sl 2747.27
2096,2025.01.27 20:00:00,60,GOLD#,sell,in,0.03,2733.6,60,0.0,0.0,0.0,10302.64,V10_35
2097,2025.01.28 04:00:00,61,GOLD#,buy,out,0.03,2741.44,61,0.0,0.0,-23.52,10279.12,
2098,2025.01.28 04:00:00,62,GOLD#,buy,in,0.03,2741.38,62,0.0,0.0,0.0,10279.12,V10_36
2099,2025.01.28 08:00:00,63,GOLD#,buy,in,0.03,2741.67,63,0.0,0.0,0.0,10279.12,V10_37
2100,2025.01.28 10:14:20,64,GOLD#,sell,out,0.03,2737.84,64,0.0,0.0,-11.49,10267.63,sl 2737.84
2101,2025.01.28 12:00:00,65,GOLD#,buy,in,0.03,2743.6,65,0.0,0.0,0.0,10267.63,V10_38
2102,2025.01.28 16:00:00,66,GOLD#,buy,in,0.01,2749.09,66,0.0,0.0,0.0,10267.63,V10_39
2103,2025.01.28 20:00:00,67,GOLD#,buy,in,0.01,2759.98,67,0.0,0.0,0.0,10267.63,V10_40
2104,2025.01.29 08:00:00,68,GOLD#,sell,out,0.01,2760.77,68,0.0,0.0,0.79,10268.42,
2105,2025.01.29 08:00:00,69,GOLD#,sell,out,0.01,2760.77,69,0.0,0.0,11.68,10280.1,
2106,2025.01.29 08:00:00,70,GOLD#,sell,out,0.03,2760.78,70,0.0,0.0,51.54,10331.64,
2107,2025.01.29 08:00:01,71,GOLD#,sell,out,0.03,2760.84,71,0.0,0.0,58.38,10390.02,
2108,2025.01.29 08:00:01,72,GOLD#,sell,in,0.03,2760.8,72,0.0,0.0,0.0,10390.02,V10_41
2109,2025.01.29 10:35:33,73,GOLD#,buy,out,0.03,2766.28,73,0.0,0.0,-16.44,10373.58,sl 2766.25
2110,2025.01.29 12:00:00,74,GOLD#,sell,in,0.01,2762.75,74,0.0,0.0,0.0,10373.58,V10_42
2111,2025.01.30 04:00:00,75,GOLD#,buy,out,0.01,2760.31,75,0.0,0.0,2.44,10376.02,
2112,2025.01.30 04:00:00,76,GOLD#,buy,in,0.03,2760.22,76,0.0,0.0,0.0,10376.02,V10_43
2113,2025.01.30 08:00:00,77,GOLD#,buy,in,0.01,2760.73,77,0.0,0.0,0.0,10376.02,V10_44
2114,2025.01.30 12:00:00,78,GOLD#,buy,in,0.03,2774.38,78,0.0,0.0,0.0,10376.02,V10_45
2115,2025.01.30 16:00:00,79,GOLD#,buy,in,0.01,2786.06,79,0.0,0.0,0.0,10376.02,V10_46
2116,2025.01.31 12:00:00,80,GOLD#,sell,out,0.01,2793.7,80,0.0,0.0,7.64,10383.66,
2117,2025.01.31 12:00:00,81,GOLD#,sell,out,0.03,2793.71,81,0.0,0.0,57.99,10441.65,
2118,2025.01.31 12:00:00,82,GOLD#,sell,out,0.01,2793.71,82,0.0,0.0,32.98,10474.63,
2119,2025.01.31 12:00:01,83,GOLD#,sell,out,0.03,2793.71,83,0.0,0.0,100.47,10575.1,
2120,2025.01.31 12:00:01,84,GOLD#,sell,in,0.03,2793.71,84,0.0,0.0,0.0,10575.1,V10_47
2121,2025.01.31 13:57:18,85,GOLD#,buy,out,0.03,2800.91,85,0.0,0.0,-21.6,10553.5,sl 2800.85
2122,2025.02.03 04:00:00,86,GOLD#,sell,in,0.01,2782.23,86,0.0,0.0,0.0,10553.5,V10_49
2123,2025.02.03 12:00:00,87,GOLD#,buy,out,0.01,2796.53,87,0.0,0.0,-14.3,10539.2,
2124,2025.02.03 12:00:00,88,GOLD#,buy,in,0.03,2796.53,88,0.0,0.0,0.0,10539.2,V10_50
2125,2025.02.03 16:00:00,89,GOLD#,buy,in,0.03,2811.14,89,0.0,0.0,0.0,10539.2,V10_51
2126,2025.02.04 12:00:00,90,GOLD#,sell,out,0.03,2820.23,90,0.0,0.0,27.27,10566.47,
2127,2025.02.04 12:00:00,91,GOLD#,sell,out,0.03,2820.25,91,0.0,0.0,71.16,10637.63,
2128,2025.02.04 16:00:00,92,GOLD#,buy,in,0.03,2831.72,92,0.0,0.0,0.0,10637.63,V10_52
2129,2025.02.04 20:00:00,93,GOLD#,buy,in,0.03,2844.16,93,0.0,0.0,0.0,10637.63,V10_53
2130,2025.02.06 12:00:00,94,GOLD#,sell,out,0.03,2859.36,94,0.0,0.0,45.6,10683.23,
2131,2025.02.06 12:00:00,95,GOLD#,sell,out,0.03,2859.19,95,0.0,0.0,82.41,10765.64,
2132,2025.02.06 12:00:00,96,GOLD#,sell,in,0.01,2859.17,96,0.0,0.0,0.0,10765.64,V10_55
2133,2025.02.07 04:00:00,97,GOLD#,buy,in,0.03,2866.37,97,0.0,0.0,0.0,10765.64,V10_57
2134,2025.02.07 08:00:00,98,GOLD#,buy,in,0.01,2862.1,98,0.0,0.0,0.0,10765.64,V10_58
2135,2025.02.07 12:00:00,99,GOLD#,buy,in,0.01,2869.13,99,0.0,0.0,0.0,10765.64,V10_59
2136,2025.02.07 15:31:50,100,GOLD#,sell,out,0.01,2858.88,100,0.0,0.0,-10.25,10755.39,sl 2859.00
2137,2025.02.07 16:00:00,101,GOLD#,sell,out,0.01,2862.6,101,0.0,0.0,0.5,10755.89,
2138,2025.02.07 16:00:00,102,GOLD#,sell,out,0.03,2862.6,102,0.0,0.0,-11.31,10744.58,
2139,2025.02.07 16:00:00,103,GOLD#,sell,in,0.01,2862.58,103,0.0,0.0,0.0,10744.58,V10_60
2140,2025.02.07 16:24:14,104,GOLD#,buy,out,0.01,2870.89,104,0.0,0.0,-8.31,10736.27,sl 2870.81
2141,2025.02.07 16:26:55,105,GOLD#,buy,out,0.01,2873.24,105,0.0,0.0,-14.07,10722.2,sl 2873.24
2142,2025.02.10 04:00:00,106,GOLD#,buy,in,0.03,2872.04,106,0.0,0.0,0.0,10722.2,V10_62
2143,2025.02.10 08:00:00,107,GOLD#,buy,in,0.03,2879.47,107,0.0,0.0,0.0,10722.2,V10_63
2144,2025.02.10 12:00:00,108,GOLD#,buy,in,0.01,2903.06,108,0.0,0.0,0.0,10722.2,V10_64
2145,2025.02.11 12:00:00,109,GOLD#,sell,out,0.01,2903.06,109,0.0,0.0,0.0,10722.2,
2146,2025.02.11 12:00:00,110,GOLD#,sell,out,0.03,2902.92,110,0.0,0.0,70.35,10792.55,
2147,2025.02.11 12:00:00,111,GOLD#,sell,out,0.03,2902.91,111,0.0,0.0,92.61,10885.16,
2148,2025.02.11 12:00:01,112,GOLD#,sell,in,0.01,2902.98,112,0.0,0.0,0.0,10885.16,V10_65
2149,2025.02.12 20:00:00,113,GOLD#,buy,out,0.01,2902.99,113,0.0,0.0,-0.01,10885.15,
2150,2025.02.12 20:00:00,114,GOLD#,buy,in,0.03,2903.0,114,0.0,0.0,0.0,10885.15,V10_66
2151,2025.02.13 16:00:00,115,GOLD#,sell,out,0.03,2908.48,115,0.0,0.0,16.44,10901.59,
2152,2025.02.13 16:00:00,116,GOLD#,sell,in,0.03,2908.34,116,0.0,0.0,0.0,10901.59,V10_68
2153,2025.02.13 20:00:00,117,GOLD#,buy,out,0.03,2919.11,117,0.0,0.0,-32.31,10869.28,
2154,2025.02.14 16:00:00,118,GOLD#,sell,in,0.01,2920.49,118,0.0,0.0,0.0,10869.28,V10_69
2155,2025.02.14 20:00:00,119,GOLD#,sell,in,0.01,2887.05,119,0.0,0.0,0.0,10869.28,V10_70
2156,2025.02.17 04:00:00,120,GOLD#,buy,out,0.01,2895.7,120,0.0,0.0,-8.65,10860.63,
2157,2025.02.17 04:00:00,121,GOLD#,buy,out,0.01,2895.7,121,0.0,0.0,24.79,10885.42,
2158,2025.02.17 04:00:00,122,GOLD#,buy,in,0.03,2895.68,122,0.0,0.0,0.0,10885.42,V10_71
2159,2025.02.17 08:00:00,123,GOLD#,buy,in,0.01,2896.45,123,0.0,0.0,0.0,10885.42,V10_72
2160,2025.02.17 12:00:00,124,GOLD#,buy,in,0.01,2902.67,124,0.0,0.0,0.0,10885.42,V10_73
2161,2025.02.17 20:00:00,125,GOLD#,sell,out,0.01,2898.45,125,0.0,0.0,-4.22,10881.2,
2162,2025.02.17 20:00:00,126,GOLD#,sell,out,0.01,2898.45,126,0.0,0.0,2.0,10883.2,
2163,2025.02.17 20:00:00,127,GOLD#,sell,out,0.03,2898.37,127,0.0,0.0,8.07,10891.27,
2164,2025.02.17 20:00:01,128,GOLD#,sell,in,0.01,2898.25,128,0.0,0.0,0.0,10891.27,V10_74
2165,2025.02.18 04:40:26,129,GOLD#,buy,out,0.01,2904.19,129,0.0,0.0,-5.94,10885.33,sl 2904.16
2166,2025.02.18 08:00:00,130,GOLD#,buy,in,0.03,2910.92,130,0.0,0.0,0.0,10885.33,V10_75
2167,2025.02.18 12:00:00,131,GOLD#,buy,in,0.01,2912.77,131,0.0,0.0,0.0,10885.33,V10_76
2168,2025.02.18 16:00:00,132,GOLD#,buy,in,0.01,2918.97,132,0.0,0.0,0.0,10885.33,V10_77
2169,2025.02.19 08:00:00,133,GOLD#,sell,out,0.01,2932.81,133,0.0,0.0,13.84,10899.17,
2170,2025.02.19 08:00:00,134,GOLD#,sell,out,0.01,2932.68,134,0.0,0.0,19.91,10919.08,
2171,2025.02.19 08:00:01,135,GOLD#,sell,out,0.03,2932.61,135,0.0,0.0,65.07,10984.15,
2172,2025.02.19 08:00:01,136,GOLD#,sell,in,0.03,2932.61,136,0.0,0.0,0.0,10984.15,V10_78
2173,2025.02.19 10:33:35,137,GOLD#,buy,out,0.03,2939.57,137,0.0,0.0,-20.88,10963.27,sl 2939.56
2174,2025.02.19 20:00:00,138,GOLD#,sell,in,0.03,2923.78,138,0.0,0.0,0.0,10963.27,V10_79
2175,2025.02.20 04:00:00,139,GOLD#,buy,out,0.03,2937.17,139,0.0,0.0,-40.17,10923.1,
2176,2025.02.20 04:00:00,140,GOLD#,buy,in,0.03,2937.27,140,0.0,0.0,0.0,10923.1,V10_80
2177,2025.02.20 08:00:00,141,GOLD#,buy,in,0.03,2947.01,141,0.0,0.0,0.0,10923.1,V10_81
2178,2025.02.20 12:00:00,142,GOLD#,buy,in,0.01,2951.77,142,0.0,0.0,0.0,10923.1,V10_82
2179,2025.02.20 15:51:36,143,GOLD#,sell,out,0.03,2933.91,143,0.0,0.0,-39.3,10883.8,sl 2933.96
2180,2025.02.20 15:51:36,144,GOLD#,sell,out,0.01,2933.91,144,0.0,0.0,-17.86,10865.94,sl 2933.96
2181,2025.02.20 16:00:00,145,GOLD#,sell,out,0.03,2933.58,145,0.0,0.0,-11.07,10854.87,
2182,2025.02.20 16:00:00,146,GOLD#,sell,in,0.03,2933.47,146,0.0,0.0,0.0,10854.87,V10_83
2183,2025.02.21 16:00:00,147,GOLD#,buy,out,0.03,2931.06,147,0.0,0.0,7.23,10862.1,
2184,2025.02.21 16:00:00,148,GOLD#,buy,in,0.03,2930.91,148,0.0,0.0,0.0,10862.1,V10_85
2185,2025.02.21 20:00:00,149,GOLD#,buy,in,0.03,2939.99,149,0.0,0.0,0.0,10862.1,V10_86
2186,2025.02.24 03:24:44,150,GOLD#,sell,out,0.03,2921.32,150,0.0,0.0,-56.01,10806.09,sl 2921.56
2187,2025.02.24 04:00:00,151,GOLD#,sell,out,0.03,2927.88,151,0.0,0.0,-9.09,10797.0,
2188,2025.02.24 04:00:00,152,GOLD#,sell,in,0.01,2927.69,152,0.0,0.0,0.0,10797.0,V10_88
2189,2025.02.24 04:55:17,153,GOLD#,buy,out,0.01,2940.35,153,0.0,0.0,-12.66,10784.34,sl 2940.34
2190,2025.02.24 08:00:00,154,GOLD#,buy,in,0.03,2936.36,154,0.0,0.0,0.0,10784.34,V10_89
2191,2025.02.24 12:00:02,155,GOLD#,buy,in,0.01,2944.48,155,0.0,0.0,0.0,10784.34,V10_90
2192,2025.02.24 12:50:27,156,GOLD#,sell,out,0.01,2934.96,156,0.0,0.0,-9.52,10774.82,sl 2935.28
2193,2025.02.24 16:00:00,157,GOLD#,buy,in,0.01,2954.55,157,0.0,0.0,0.0,10774.82,V10_91
2194,2025.02.24 16:40:12,158,GOLD#,sell,out,0.01,2934.76,158,0.0,0.0,-19.79,10755.03,sl 2934.92
2195,2025.02.24 20:00:00,159,GOLD#,sell,out,0.03,2943.32,159,0.0,0.0,20.88,10775.91,
2196,2025.02.24 20:00:00,160,GOLD#,sell,in,0.03,2943.0,160,0.0,0.0,0.0,10775.91,V10_92
2197,2025.02.25 08:00:00,161,GOLD#,sell,in,0.01,2937.79,161,0.0,0.0,0.0,10775.91,V10_94
2198,2025.02.26 04:00:00,162,GOLD#,buy,out,0.01,2918.09,162,0.0,0.0,19.7,10795.61,
2199,2025.02.26 04:00:00,163,GOLD#,buy,out,0.03,2918.09,163,0.0,0.0,74.73,10870.34,
2200,2025.02.26 04:00:01,164,GOLD#,buy,in,0.03,2918.09,164,0.0,0.0,0.0,10870.34,V10_95
2201,2025.02.26 08:00:00,165,GOLD#,sell,out,0.03,2915.28,165,0.0,0.0,-8.43,10861.91,
2202,2025.02.27 04:00:00,166,GOLD#,buy,in,0.01,2912.77,166,0.0,0.0,0.0,10861.91,V10_97
2203,2025.02.27 07:36:41,167,GOLD#,sell,out,0.01,2890.66,167,0.0,0.0,-22.11,10839.8,sl 2890.81
2204,2025.02.27 08:00:00,168,GOLD#,sell,in,0.03,2890.95,168,0.0,0.0,0.0,10839.8,V10_98
2205,2025.03.03 04:00:00,169,GOLD#,buy,in,0.01,2871.01,169,0.0,0.0,0.0,10839.8,V10_100
2206,2025.03.04 11:29:39,170,GOLD#,buy,out,0.03,2920.8,170,0.0,0.0,-89.55,10750.25,sl 2920.74
2207,2025.03.04 20:00:01,171,GOLD#,sell,out,0.01,2911.6,171,0.0,0.0,40.59,10790.84,
2208,2025.03.04 20:00:02,172,GOLD#,sell,in,0.01,2911.58,172,0.0,0.0,0.0,10790.84,V10_101
2209,2025.03.05 04:00:00,173,GOLD#,sell,in,0.01,2907.19,173,0.0,0.0,0.0,10790.84,V10_102
2210,2025.03.05 08:00:00,174,GOLD#,buy,out,0.01,2918.84,174,0.0,0.0,-11.65,10779.19,
2211,2025.03.05 08:00:00,175,GOLD#,buy,out,0.01,2918.83,175,0.0,0.0,-7.25,10771.94,
2212,2025.03.05 08:00:00,176,GOLD#,buy,in,0.03,2918.85,176,0.0,0.0,0.0,10771.94,V10_103
2213,2025.03.05 12:00:00,177,GOLD#,buy,in,0.01,2919.03,177,0.0,0.0,0.0,10771.94,V10_104
2214,2025.03.05 15:44:01,178,GOLD#,sell,out,0.03,2901.95,178,0.0,0.0,-50.7,10721.24,sl 2901.98
2215,2025.03.05 15:44:01,179,GOLD#,sell,out,0.01,2901.95,179,0.0,0.0,-17.08,10704.16,sl 2901.98
2216,2025.03.05 16:00:00,180,GOLD#,sell,in,0.01,2899.9,180,0.0,0.0,0.0,10704.16,V10_105
2217,2025.03.05 17:32:36,181,GOLD#,buy,out,0.01,2922.61,181,0.0,0.0,-22.71,10681.45,sl 2922.58
2218,2025.03.05 20:00:00,182,GOLD#,buy,in,0.03,2916.26,182,0.0,0.0,0.0,10681.45,V10_106
2219,2025.03.06 04:00:00,183,GOLD#,buy,in,0.01,2924.77,183,0.0,0.0,0.0,10681.45,V10_108
2220,2025.03.06 09:57:21,184,GOLD#,sell,out,0.01,2911.43,184,0.0,0.0,-13.34,10668.11,sl 2911.44
2221,2025.03.06 11:54:40,185,GOLD#,sell,out,0.03,2894.27,185,0.0,0.0,-65.97,10602.14,sl 2894.30
2222,2025.03.06 12:00:00,186,GOLD#,sell,in,0.03,2894.17,186,0.0,0.0,0.0,10602.14,V10_109
2223,2025.03.06 20:00:00,187,GOLD#,buy,out,0.03,2915.82,187,0.0,0.0,-64.95,10537.19,
2224,2025.03.06 20:00:00,188,GOLD#,buy,in,0.03,2915.77,188,0.0,0.0,0.0,10537.19,V10_110
2225,2025.03.07 04:00:00,189,GOLD#,sell,out,0.03,2906.78,189,0.0,0.0,-26.97,10510.22,
2226,2025.03.07 04:00:00,190,GOLD#,sell,in,0.01,2906.79,190,0.0,0.0,0.0,10510.22,V10_112
2227,2025.03.07 10:45:47,191,GOLD#,buy,out,0.01,2922.69,191,0.0,0.0,-15.9,10494.32,sl 2922.69
2228,2025.03.07 12:00:00,192,GOLD#,buy,in,0.03,2921.71,192,0.0,0.0,0.0,10494.32,V10_113
2229,2025.03.07 16:00:00,193,GOLD#,buy,in,0.01,2913.86,193,0.0,0.0,0.0,10494.32,V10_114
2230,2025.03.07 20:00:00,194,GOLD#,sell,out,0.01,2908.06,194,0.0,0.0,-5.8,10488.52,
2231,2025.03.07 20:00:00,195,GOLD#,sell,out,0.03,2907.88,195,0.0,0.0,-41.49,10447.03,
2232,2025.03.07 20:00:00,196,GOLD#,sell,in,0.01,2907.74,196,0.0,0.0,0.0,10447.03,V10_115
2233,2025.03.10 04:00:00,197,GOLD#,buy,out,0.01,2912.27,197,0.0,0.0,-4.53,10442.5,
2234,2025.03.10 04:00:00,198,GOLD#,buy,in,0.03,2911.9,198,0.0,0.0,0.0,10442.5,V10_116
2235,2025.03.10 08:00:00,199,GOLD#,sell,out,0.03,2909.85,199,0.0,0.0,-6.15,10436.35,
2236,2025.03.10 08:00:00,200,GOLD#,sell,in,0.01,2909.94,200,0.0,0.0,0.0,10436.35,V10_117
2237,2025.03.11 08:00:00,201,GOLD#,buy,out,0.01,2896.11,201,0.0,0.0,13.83,10450.18,
2238,2025.03.11 08:00:00,202,GOLD#,buy,in,0.03,2896.53,202,0.0,0.0,0.0,10450.18,V10_118
2239,2025.03.11 12:00:00,203,GOLD#,buy,in,0.03,2911.93,203,0.0,0.0,0.0,10450.18,V10_119
2240,2025.03.12 04:00:00,204,GOLD#,sell,out,0.03,2914.62,204,0.0,0.0,8.07,10458.25,
2241,2025.03.12 04:00:00,205,GOLD#,sell,out,0.03,2914.62,205,0.0,0.0,54.27,10512.52,
2242,2025.03.12 04:00:00,206,GOLD#,sell,in,0.03,2914.62,206,0.0,0.0,0.0,10512.52,V10_120
2243,2025.03.12 05:03:20,207,GOLD#,buy,out,0.03,2919.72,207,0.0,0.0,-15.3,10497.22,sl 2919.69
2244,2025.03.12 20:00:00,208,GOLD#,buy,in,0.03,2936.33,208,0.0,0.0,0.0,10497.22,V10_121
2245,2025.03.13 04:00:00,209,GOLD#,buy,in,0.01,2938.06,209,0.0,0.0,0.0,10497.22,V10_123
2246,2025.03.14 20:00:00,210,GOLD#,sell,out,0.01,2986.68,210,0.0,0.0,48.62,10545.84,
2247,2025.03.14 20:00:00,211,GOLD#,sell,out,0.03,2986.73,211,0.0,0.0,151.2,10697.04,
2248,2025.03.17 04:00:00,212,GOLD#,buy,in,0.03,2991.03,212,0.0,0.0,0.0,10697.04,V10_124
2249,2025.03.17 08:00:00,213,GOLD#,sell,out,0.03,2986.06,213,0.0,0.0,-14.91,10682.13,
2250,2025.03.17 08:00:00,214,GOLD#,sell,in,0.03,2986.06,214,0.0,0.0,0.0,10682.13,V10_125
2251,2025.03.17 11:37:47,215,GOLD#,buy,out,0.03,2994.35,215,0.0,0.0,-24.87,10657.26,sl 2994.10
2252,2025.03.17 12:00:00,216,GOLD#,buy,in,0.03,2995.89,216,0.0,0.0,0.0,10657.26,V10_126
2253,2025.03.17 20:00:00,217,GOLD#,buy,in,0.01,2998.03,217,0.0,0.0,0.0,10657.26,V10_127
2254,2025.03.19 04:00:00,218,GOLD#,sell,out,0.01,3029.33,218,0.0,0.0,31.3,10688.56,
2255,2025.03.19 04:00:00,219,GOLD#,sell,out,0.03,3029.33,219,0.0,0.0,100.32,10788.88,
2256,2025.03.19 04:00:00,220,GOLD#,sell,in,0.03,3029.33,220,0.0,0.0,0.0,10788.88,V10_128
2257,2025.03.19 05:54:27,221,GOLD#,buy,out,0.03,3038.01,221,0.0,0.0,-26.04,10762.84,sl 3037.96
2258,2025.03.19 12:00:00,222,GOLD#,sell,in,0.03,3030.46,222,0.0,0.0,0.0,10762.84,V10_129
2259,2025.03.19 20:36:33,223,GOLD#,buy,out,0.03,3045.33,223,0.0,0.0,-44.61,10718.23,sl 3045.31
2260,2025.03.20 04:00:00,224,GOLD#,buy,in,0.01,3049.73,224,0.0,0.0,0.0,10718.23,V10_131
2261,2025.03.20 12:00:00,225,GOLD#,sell,out,0.01,3041.34,225,0.0,0.0,-8.39,10709.84,
2262,2025.03.20 12:00:00,226,GOLD#,sell,in,0.01,3041.34,226,0.0,0.0,0.0,10709.84,V10_132
2263,2025.03.20 20:00:00,227,GOLD#,buy,out,0.01,3041.8,227,0.0,0.0,-0.46,10709.38,
2264,2025.03.20 20:00:00,228,GOLD#,buy,in,0.03,3041.83,228,0.0,0.0,0.0,10709.38,V10_133
