time,deal,io,type,volume,price,profit,comment,long_lots_after,short_lots_after,gross_lots_after,long_units_after,short_units_after,gross_units_after,state_duration_to_next_deal_hours,opposite_overlap_state
2025.11.25 12:00:00,986,out,sell,0.01,4128.24,35.12,,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,0.0,0
2025.11.25 12:00:00,987,out,sell,0.01,4128.3,50.49,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.11.25 12:00:00,988,out,sell,0.03,4128.28,168.81,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0002777777777777778,0
2025.11.25 12:00:01,989,out,sell,0.03,4128.28,143.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.11.25 12:00:01,990,in,sell,0.01,4128.28,0.0,V10_586,0.0,0.01,0.01,0.0,1.0,1.0,3.999722222222222,0
2025.11.25 16:00:00,991,out,buy,0.01,4147.62,-19.34,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0
2025.11.26 16:00:00,992,in,sell,0.01,4153.34,0.0,V10_588,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2025.11.26 20:00:00,993,out,buy,0.01,4167.47,-14.13,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0
2025.11.27 04:00:00,994,in,sell,0.01,4154.53,0.0,V10_589,0.0,0.01,0.01,0.0,1.0,1.0,8.0,0
2025.11.27 12:00:00,995,out,buy,0.01,4158.85,-4.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.11.27 12:00:00,996,in,buy,0.03,4159.22,0.0,V10_590,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.11.27 16:00:00,997,in,buy,0.03,4155.2,0.0,V10_591,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.11.27 20:00:00,998,in,buy,0.01,4158.03,0.0,V10_592,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,8.0,0
2025.11.28 04:00:00,999,in,buy,0.01,4191.2,0.0,V10_594,0.07999999999999999,0.0,0.07999999999999999,8.0,0.0,8.0,8.000833333333333,0
2025.11.28 12:00:03,1000,out,sell,0.01,4166.85,-24.35,,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,0.0002777777777777778,0
2025.11.28 12:00:04,1001,out,sell,0.01,4166.85,8.82,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.11.28 12:00:04,1002,out,sell,0.03,4166.85,34.95,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.11.28 12:00:04,1003,out,sell,0.03,4166.85,22.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.11.28 12:00:04,1004,in,sell,0.01,4166.85,0.0,V10_595,0.0,0.01,0.01,0.0,1.0,1.0,3.9988888888888887,0
2025.11.28 16:00:00,1005,out,buy,0.01,4182.92,-16.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.11.28 16:00:00,1006,in,buy,0.03,4182.94,0.0,V10_596,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.11.28 20:00:00,1007,in,buy,0.03,4216.89,0.0,V10_597,0.06,0.0,0.06,6.0,0.0,6.0,56.0,0
2025.12.01 04:00:00,1008,in,buy,0.01,4255.9,0.0,V10_599,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,16.0,0
2025.12.01 20:00:00,1009,out,sell,0.01,4232.54,-23.36,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.12.01 20:00:00,1010,out,sell,0.03,4232.53,46.92,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.12.01 20:00:00,1011,out,sell,0.03,4232.57,148.89,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0
2025.12.03 04:00:00,1012,in,buy,0.03,4214.64,0.0,V10_600,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.03 08:00:00,1013,in,buy,0.01,4207.85,0.0,V10_601,0.04,0.0,0.04,4.0,0.0,4.0,4.000277777777778,0
2025.12.03 12:00:01,1014,out,sell,0.01,4202.17,-5.68,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.12.03 12:00:01,1015,out,sell,0.03,4201.92,-38.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.03 12:00:01,1016,in,sell,0.01,4201.94,0.0,V10_602,0.0,0.01,0.01,0.0,1.0,1.0,3.8744444444444444,0
2025.12.03 15:52:29,1017,out,buy,0.01,4228.97,-27.03,sl 4228.89,0.0,0.0,0.0,0.0,0.0,0.0,0.12527777777777777,0
2025.12.03 16:00:00,1018,in,buy,0.03,4237.59,0.0,V10_603,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.03 20:00:00,1019,in,buy,0.01,4211.6,0.0,V10_604,0.04,0.0,0.04,4.0,0.0,4.0,9.039722222222222,0
2025.12.04 05:02:23,1020,out,sell,0.03,4194.59,-129.0,sl 4194.63,0.010000000000000002,0.0,0.010000000000000002,1.0,0.0,1.0,0.0,0
2025.12.04 05:02:23,1021,out,sell,0.01,4194.59,-17.01,sl 4194.63,0.0,0.0,0.0,0.0,0.0,0.0,10.960277777777778,0
2025.12.04 16:00:00,1022,in,buy,0.03,4198.55,0.0,V10_606,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.04 20:00:00,1023,in,buy,0.03,4216.59,0.0,V10_607,0.06,0.0,0.06,6.0,0.0,6.0,8.0,0
2025.12.05 04:00:00,1024,out,sell,0.03,4203.11,-40.44,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.12.05 04:00:00,1025,out,sell,0.03,4203.13,13.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.05 04:00:00,1026,in,sell,0.01,4203.29,0.0,V10_608,0.0,0.01,0.01,0.0,1.0,1.0,3.4744444444444444,0
2025.12.05 07:28:28,1027,out,buy,0.01,4219.38,-16.09,sl 4219.36,0.0,0.0,0.0,0.0,0.0,0.0,0.5255555555555556,0
2025.12.05 08:00:00,1028,in,buy,0.03,4220.6,0.0,V10_609,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.05 12:00:00,1029,in,buy,0.03,4223.51,0.0,V10_610,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.12.05 16:00:00,1030,in,buy,0.01,4235.27,0.0,V10_611,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,2.1983333333333333,0
2025.12.05 18:11:54,1031,out,sell,0.01,4213.6,-21.67,sl 4215.82,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,1.8016666666666667,0
2025.12.05 20:00:00,1032,out,sell,0.03,4217.16,-19.05,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.12.05 20:00:00,1033,out,sell,0.03,4217.16,-10.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.05 20:00:00,1034,in,sell,0.01,4217.3,0.0,V10_612,0.0,0.01,0.01,0.0,1.0,1.0,60.0,0
2025.12.08 08:00:00,1035,out,buy,0.01,4217.16,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.08 08:00:00,1036,in,buy,0.03,4217.18,0.0,V10_613,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.08 12:00:00,1037,in,buy,0.01,4208.06,0.0,V10_614,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2025.12.08 16:00:00,1038,out,sell,0.01,4201.93,-6.13,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.12.08 16:00:00,1039,out,sell,0.03,4201.69,-46.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.08 16:00:00,1040,in,sell,0.01,4201.7,0.0,V10_615,0.0,0.01,0.01,0.0,1.0,1.0,12.0,0
2025.12.09 04:00:00,1041,out,buy,0.01,4196.4,5.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.09 04:00:00,1042,in,buy,0.03,4196.43,0.0,V10_616,0.03,0.0,0.03,3.0,0.0,3.0,3.0969444444444445,0
2025.12.09 07:05:49,1043,out,sell,0.03,4184.08,-37.05,sl 4184.24,0.0,0.0,0.0,0.0,0.0,0.0,4.9030555555555555,0
2025.12.09 12:00:00,1044,in,buy,0.03,4203.29,0.0,V10_617,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.09 16:00:00,1045,in,buy,0.03,4201.71,0.0,V10_618,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.12.09 20:00:00,1046,in,buy,0.01,4203.3,0.0,V10_619,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,16.0,0
2025.12.10 12:00:00,1047,out,sell,0.01,4194.34,-8.96,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.12.10 12:00:00,1048,out,sell,0.03,4194.35,-22.08,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.12.10 12:00:00,1049,out,sell,0.03,4194.22,-27.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.12.10 12:00:01,1050,in,sell,0.01,4194.16,0.0,V10_620,0.0,0.01,0.01,0.0,1.0,1.0,7.999722222222222,0
2025.12.10 20:00:00,1051,out,buy,0.01,4199.94,-5.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.10 20:00:00,1052,in,buy,0.03,4199.97,0.0,V10_621,0.03,0.0,0.03,3.0,0.0,3.0,1.6841666666666666,0
2025.12.10 21:41:03,1053,out,sell,0.03,4188.56,-34.23,sl 4188.93,0.0,0.0,0.0,0.0,0.0,0.0,6.315833333333333,0
2025.12.11 04:00:00,1054,in,buy,0.01,4238.57,0.0,V10_623,0.01,0.0,0.01,1.0,0.0,1.0,4.0,0
2025.12.11 08:00:00,1055,out,sell,0.01,4207.55,-31.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.11 08:00:00,1056,in,sell,0.03,4207.55,0.0,V10_624,0.0,0.03,0.03,0.0,3.0,3.0,8.0,0
2025.12.11 16:00:00,1057,out,buy,0.03,4221.17,-40.86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.11 16:00:00,1058,in,buy,0.03,4221.36,0.0,V10_625,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.11 20:00:00,1059,in,buy,0.03,4278.79,0.0,V10_626,0.06,0.0,0.06,6.0,0.0,6.0,24.0,0
2025.12.12 20:00:00,1060,out,sell,0.03,4295.27,49.44,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.12.12 20:00:00,1061,out,sell,0.03,4295.33,221.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.12 20:00:00,1062,in,sell,0.01,4295.36,0.0,V10_628,0.0,0.01,0.01,0.0,1.0,1.0,56.0,0
2025.12.15 04:00:00,1063,out,buy,0.01,4322.57,-27.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.15 04:00:00,1064,in,buy,0.03,4322.5,0.0,V10_629,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.15 08:00:00,1065,in,buy,0.03,4343.8,0.0,V10_630,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.12.15 12:00:00,1066,in,buy,0.01,4342.77,0.0,V10_631,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,4.0,0
2025.12.15 16:00:00,1067,out,sell,0.01,4331.81,-10.96,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.12.15 16:00:00,1068,out,sell,0.03,4332.04,-35.28,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.12.15 16:00:00,1069,out,sell,0.03,4331.6,27.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.15 16:00:00,1070,in,sell,0.01,4331.2,0.0,V10_632,0.0,0.01,0.01,0.0,1.0,1.0,24.0,0
2025.12.16 16:00:00,1071,out,buy,0.01,4313.29,17.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.16 16:00:00,1072,in,buy,0.03,4313.2,0.0,V10_633,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.16 20:00:00,1073,in,buy,0.01,4303.47,0.0,V10_634,0.04,0.0,0.04,4.0,0.0,4.0,8.0,0
2025.12.17 04:00:00,1074,in,buy,0.03,4327.23,0.0,V10_636,0.07,0.0,0.07,7.0,0.0,7.0,4.0,0
2025.12.17 08:00:00,1075,in,buy,0.01,4334.13,0.0,V10_637,0.08,0.0,0.08,8.0,0.0,8.0,4.0,0
2025.12.17 12:00:00,1076,out,sell,0.01,4316.76,-17.37,,0.07,0.0,0.07,7.0,0.0,7.0,0.0,0
2025.12.17 12:00:00,1077,out,sell,0.03,4316.76,-31.41,,0.04000000000000001,0.0,0.04000000000000001,4.0,0.0,4.0,0.0002777777777777778,0
2025.12.17 12:00:01,1078,out,sell,0.01,4316.76,13.29,,0.030000000000000006,0.0,0.030000000000000006,3.0,0.0,3.0,0.0,0
2025.12.17 12:00:01,1079,out,sell,0.03,4316.76,10.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.17 12:00:01,1080,in,sell,0.01,4316.76,0.0,V10_638,0.0,0.01,0.01,0.0,1.0,1.0,3.972777777777778,0
2025.12.17 15:58:23,1081,out,buy,0.01,4342.52,-25.76,sl 4342.43,0.0,0.0,0.0,0.0,0.0,0.0,12.026944444444444,0
2025.12.18 04:00:00,1082,in,sell,0.01,4331.58,0.0,V10_639,0.0,0.01,0.01,0.0,1.0,1.0,12.0,0
2025.12.18 16:00:00,1083,out,buy,0.01,4335.6,-4.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.18 16:00:00,1084,in,buy,0.03,4335.49,0.0,V10_640,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.18 20:00:00,1085,in,buy,0.03,4333.65,0.0,V10_641,0.06,0.0,0.06,6.0,0.0,6.0,16.0,0
2025.12.19 12:00:00,1086,in,buy,0.03,4329.56,0.0,V10_642,0.09,0.0,0.09,9.0,0.0,9.0,4.0,0
2025.12.19 16:00:00,1087,in,buy,0.03,4328.48,0.0,V10_643,0.12,0.0,0.12,12.0,0.0,12.0,4.0,0
2025.12.19 20:00:00,1088,in,buy,0.03,4353.45,0.0,V10_644,0.15,0.0,0.15,15.0,0.0,15.0,56.0,0
2025.12.22 04:00:00,1089,in,buy,0.01,4382.87,0.0,V10_645,0.16,0.0,0.16,16.0,0.0,16.0,40.0,0
2025.12.23 20:00:00,1090,out,sell,0.01,4472.98,90.11,,0.15,0.0,0.15,15.0,0.0,15.0,0.0,0
2025.12.23 20:00:00,1091,out,sell,0.03,4473.03,358.74,,0.12,0.0,0.12,12.0,0.0,12.0,0.0,0
2025.12.23 20:00:00,1092,out,sell,0.03,4473.01,433.59,,0.09,0.0,0.09,9.0,0.0,9.0,0.0002777777777777778,0
2025.12.23 20:00:01,1093,out,sell,0.03,4473.02,430.38,,0.06,0.0,0.06,6.0,0.0,6.0,0.0,0
2025.12.23 20:00:01,1094,out,sell,0.03,4473.02,418.11,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.12.23 20:00:01,1095,out,sell,0.03,4473.02,412.59,,0.0,0.0,0.0,0.0,0.0,0.0,7.999722222222222,0
2025.12.24 04:00:00,1096,in,buy,0.03,4518.82,0.0,V10_647,0.03,0.0,0.03,3.0,0.0,3.0,0.9883333333333333,0
2025.12.24 04:59:18,1097,out,sell,0.03,4483.3,-106.56,sl 4483.57,0.0,0.0,0.0,0.0,0.0,0.0,3.0116666666666667,0
2025.12.24 08:00:00,1098,in,sell,0.01,4488.38,0.0,V10_648,0.0,0.01,0.01,0.0,1.0,1.0,52.0,0
2025.12.26 12:00:00,1099,out,buy,0.01,4512.81,-24.43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.26 12:00:00,1100,in,buy,0.03,4512.83,0.0,V10_649,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.26 16:00:00,1101,in,buy,0.03,4525.58,0.0,V10_650,0.06,0.0,0.06,6.0,0.0,6.0,58.373333333333335,0
2025.12.29 02:22:24,1102,out,sell,0.03,4501.37,-72.63,sl 4502.90,0.03,0.0,0.03,3.0,0.0,3.0,1.6266666666666667,0
2025.12.29 04:00:00,1103,out,sell,0.03,4496.99,-47.52,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0
2025.12.30 04:00:00,1104,in,buy,0.03,4360.81,0.0,V10_651,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.12.30 08:00:00,1105,in,buy,0.03,4377.96,0.0,V10_652,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.12.30 12:00:00,1106,in,buy,0.01,4372.03,0.0,V10_653,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,8.0,0
2025.12.30 20:00:00,1107,out,sell,0.01,4369.74,-2.29,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.12.30 20:00:00,1108,out,sell,0.03,4369.57,-25.17,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.12.30 20:00:00,1109,out,sell,0.03,4369.64,26.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.12.30 20:00:01,1110,in,sell,0.01,4369.64,0.0,V10_654,0.0,0.01,0.01,0.0,1.0,1.0,19.99972222222222,0
2025.12.31 16:00:00,1111,out,buy,0.01,4345.92,23.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.12.31 16:00:00,1112,in,buy,0.03,4345.87,0.0,V10_656,0.03,0.0,0.03,3.0,0.0,3.0,40.0,0
2026.01.02 08:00:00,1113,in,buy,0.01,4380.98,0.0,V10_657,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.01.02 12:00:00,1114,in,buy,0.01,4385.7,0.0,V10_658,0.05,0.0,0.05,5.0,0.0,5.0,6.3075,0
2026.01.02 18:18:27,1115,out,sell,0.01,4316.83,-68.87,sl 4317.05,0.04,0.0,0.04,4.0,0.0,4.0,1.6925,0
2026.01.02 20:00:00,1116,out,sell,0.01,4322.5,-58.48,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.01.02 20:00:00,1117,out,sell,0.03,4322.37,-70.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.02 20:00:00,1118,in,sell,0.03,4322.5,0.0,V10_659,0.0,0.03,0.03,0.0,3.0,3.0,55.03527777777778,0
2026.01.05 03:02:07,1119,out,buy,0.03,4402.46,-239.88,sl 4402.35,0.0,0.0,0.0,0.0,0.0,0.0,0.9647222222222223,0
2026.01.05 04:00:00,1120,in,buy,0.03,4402.01,0.0,V10_660,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.01.05 08:00:00,1121,in,buy,0.03,4412.76,0.0,V10_661,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2026.01.05 12:00:00,1122,in,buy,0.01,4435.02,0.0,V10_662,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,24.0,0
2026.01.06 12:00:00,1123,out,sell,0.01,4446.29,11.27,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2026.01.06 12:00:00,1124,out,sell,0.03,4446.22,100.38,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2026.01.06 12:00:00,1125,out,sell,0.03,4446.23,132.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.01.06 12:00:01,1126,in,sell,0.03,4446.18,0.0,V10_663,0.0,0.03,0.03,0.0,3.0,3.0,3.999722222222222,0
2026.01.06 16:00:00,1127,out,buy,0.03,4468.45,-66.81,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
2026.01.07 04:00:00,1128,in,sell,0.03,4465.41,0.0,V10_664,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.01.07 08:00:00,1129,in,sell,0.01,4454.44,0.0,V10_665,0.0,0.04,0.04,0.0,4.0,4.0,20.0,0
2026.01.08 04:00:00,1130,in,sell,0.01,4448.48,0.0,V10_667,0.0,0.05,0.05,0.0,5.0,5.0,4.0,0
2026.01.08 08:00:00,1131,in,sell,0.01,4425.51,0.0,V10_668,0.0,0.060000000000000005,0.060000000000000005,0.0,6.0,6.0,12.0,0
2026.01.08 20:00:00,1132,out,buy,0.01,4463.1,-37.59,,0.0,0.05,0.05,0.0,5.0,5.0,0.0,0
2026.01.08 20:00:00,1133,out,buy,0.01,4462.9,-14.42,,0.0,0.04,0.04,0.0,4.0,4.0,0.0,0
2026.01.08 20:00:00,1134,out,buy,0.01,4463.02,-8.58,,0.0,0.03,0.03,0.0,3.0,3.0,0.0002777777777777778,0
2026.01.08 20:00:01,1135,out,buy,0.03,4462.99,7.26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.08 20:00:01,1136,in,buy,0.03,4462.78,0.0,V10_669,0.03,0.0,0.03,3.0,0.0,3.0,11.999722222222223,0
2026.01.09 08:00:00,1137,out,sell,0.03,4468.7,17.76,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.09 08:00:00,1138,in,sell,0.03,4468.45,0.0,V10_671,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.01.09 12:00:00,1139,out,buy,0.03,4471.39,-8.82,,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0
2026.01.13 04:00:00,1140,in,sell,0.01,4577.27,0.0,V10_673,0.0,0.01,0.01,0.0,1.0,1.0,12.0,0
2026.01.13 16:00:00,1141,out,buy,0.01,4611.53,-34.26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.13 16:00:00,1142,in,buy,0.03,4611.68,0.0,V10_674,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.01.13 20:00:00,1143,in,buy,0.01,4590.72,0.0,V10_675,0.04,0.0,0.04,4.0,0.0,4.0,2.5636111111111113,0
2026.01.13 22:33:49,1144,out,sell,0.01,4577.77,-12.95,sl 4577.79,0.03,0.0,0.03,3.0,0.0,3.0,0.008333333333333333,0
2026.01.13 22:34:19,1145,out,sell,0.03,4572.95,-116.19,sl 4573.76,0.0,0.0,0.0,0.0,0.0,0.0,5.428055555555556,0
2026.01.14 04:00:00,1146,in,buy,0.03,4619.52,0.0,V10_677,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.01.14 08:00:00,1147,in,buy,0.03,4619.5,0.0,V10_678,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2026.01.14 12:00:00,1148,in,buy,0.01,4630.66,0.0,V10_679,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,8.0,0
2026.01.14 20:00:00,1149,out,sell,0.01,4613.82,-16.84,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2026.01.14 20:00:00,1150,out,sell,0.03,4613.97,-16.59,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2026.01.14 20:00:00,1151,out,sell,0.03,4613.98,-16.62,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.01.14 20:00:01,1152,in,sell,0.01,4613.98,0.0,V10_680,0.0,0.01,0.01,0.0,1.0,1.0,1.0391666666666666,0
2026.01.14 21:02:22,1153,out,buy,0.01,4642.02,-28.04,sl 4641.76,0.0,0.0,0.0,0.0,0.0,0.0,6.960555555555556,0
2026.01.15 04:00:00,1154,in,sell,0.01,4599.78,0.0,V10_682,0.0,0.01,0.01,0.0,1.0,1.0,8.0,0
2026.01.15 12:00:00,1155,out,buy,0.01,4612.67,-12.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.15 12:00:00,1156,in,buy,0.03,4612.73,0.0,V10_683,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.01.15 16:00:00,1157,out,sell,0.03,4587.63,-75.3,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
2026.01.15 20:00:00,1158,in,buy,0.03,4616.81,0.0,V10_684,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2026.01.16 04:00:00,1159,out,sell,0.03,4600.46,-49.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.16 04:00:00,1160,in,sell,0.01,4600.44,0.0,V10_686,0.0,0.01,0.01,0.0,1.0,1.0,69.03333333333333,0
2026.01.19 01:02:00,1161,out,buy,0.01,4639.1,-38.66,sl 4620.80,0.0,0.0,0.0,0.0,0.0,0.0,2.966666666666667,0
2026.01.19 04:00:00,1162,in,buy,0.03,4657.14,0.0,V10_688,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.01.19 08:00:00,1163,in,buy,0.03,4670.19,0.0,V10_689,0.06,0.0,0.06,6.0,0.0,6.0,20.0,0
2026.01.20 04:00:00,1164,out,sell,0.03,4669.62,-1.71,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.01.20 04:00:00,1165,out,sell,0.03,4669.6,37.38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.01.20 04:00:00,1166,in,sell,0.01,4669.58,0.0,V10_690,0.0,0.01,0.01,0.0,1.0,1.0,1.8547222222222222,0
2026.01.20 05:51:17,1167,out,buy,0.01,4680.28,-10.7,sl 4680.25,0.0,0.0,0.0,0.0,0.0,0.0,2.145277777777778,0
2026.01.20 08:00:00,1168,in,buy,0.03,4714.48,0.0,V10_691,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.01.20 12:00:00,1169,in,buy,0.03,4732.62,0.0,V10_692,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2026.01.20 16:00:00,1170,in,buy,0.01,4736.5,0.0,V10_693,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,28.0,0
2026.01.21 20:00:00,1171,out,sell,0.01,4826.18,89.68,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2026.01.21 20:00:00,1172,out,sell,0.03,4826.21,280.77,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2026.01.21 20:00:00,1173,out,sell,0.03,4826.17,335.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.01.21 20:00:01,1174,in,sell,0.03,4826.19,0.0,V10_694,0.0,0.03,0.03,0.0,3.0,3.0,15.999722222222223,0
2026.01.22 12:00:00,1175,out,buy,0.03,4823.4,8.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
